,date,state,district,pincode,age_0_5,age_5_17,age_18_greater
3787,31-12-2025,punjab,bathinda,151201,1,0,0
3788,31-12-2025,punjab,faridkot,151202,0,1,0
3789,31-12-2025,punjab,fatehgarh sahib,140412,1,0,0
3790,31-12-2025,punjab,fazilka,152121,0,2,0
3791,31-12-2025,punjab,ferozepur,142052,0,1,0
3792,31-12-2025,punjab,gurdaspur,143511,0,1,0
3793,31-12-2025,punjab,gurdaspur,143517,0,1,0
3794,31-12-2025,punjab,gurdaspur,143529,1,0,0
3795,31-12-2025,punjab,hoshiarpur,144204,0,1,0
3796,31-12-2025,punjab,hoshiarpur,146102,0,1,0
3797,31-12-2025,punjab,jalandhar,144042,1,0,0
3798,31-12-2025,punjab,jalandhar,144702,0,1,0
3799,31-12-2025,punjab,kapurthala,144401,0,1,0
3800,31-12-2025,punjab,kapurthala,144623,1,0,0
3801,31-12-2025,punjab,kapurthala,144626,0,2,0
3802,31-12-2025,punjab,kapurthala,144804,0,1,0
3803,31-12-2025,punjab,ludhiana,141001,5,5,1
3804,31-12-2025,punjab,ludhiana,141002,3,1,0
3805,31-12-2025,punjab,ludhiana,141003,6,11,1
3806,31-12-2025,punjab,ludhiana,141012,3,2,0
3807,31-12-2025,punjab,ludhiana,141015,4,3,0
3808,31-12-2025,punjab,ludhiana,141016,2,1,0
3809,31-12-2025,punjab,ludhiana,141204,1,1,0
3810,31-12-2025,punjab,ludhiana,142036,1,0,0
3811,31-12-2025,punjab,moga,142001,2,3,0
3812,31-12-2025,punjab,pathankot,145001,1,0,0
3813,31-12-2025,punjab,patiala,147021,1,0,0
3814,31-12-2025,punjab,patiala,147101,4,0,0
3815,31-12-2025,punjab,rupnagar,140126,1,0,0
3816,31-12-2025,punjab,sangrur,148023,0,2,0
3817,31-12-2025,punjab,sangrur,148027,0,1,0
3818,31-12-2025,punjab,tarn taran,143305,2,0,0
3819,31-12-2025,punjab,tarn taran,143410,1,0,0
3820,31-12-2025,rajasthan,ajmer,305002,0,1,0
3821,31-12-2025,rajasthan,ajmer,305007,2,0,0
3822,31-12-2025,rajasthan,ajmer,305022,6,5,0
3823,31-12-2025,rajasthan,ajmer,305407,7,6,0
3824,31-12-2025,rajasthan,ajmer,305624,4,3,0
3825,31-12-2025,rajasthan,ajmer,305811,2,3,0
3826,31-12-2025,rajasthan,ajmer,305814,8,7,0
3827,31-12-2025,rajasthan,ajmer,305815,1,3,0
3828,31-12-2025,rajasthan,ajmer,305922,1,3,0
3829,31-12-2025,rajasthan,ajmer,305925,2,1,0
3830,31-12-2025,rajasthan,ajmer,305926,7,2,0
3831,31-12-2025,rajasthan,ajmer,305927,3,1,0
3832,31-12-2025,rajasthan,alwar,301019,1,5,0
3833,31-12-2025,rajasthan,alwar,301025,3,4,0
3834,31-12-2025,rajasthan,alwar,301401,0,5,0
3835,31-12-2025,rajasthan,alwar,301704,2,2,0
3836,31-12-2025,rajasthan,alwar,301709,5,3,0
3837,31-12-2025,rajasthan,banswara,327021,3,1,0
3838,31-12-2025,rajasthan,banswara,327023,10,16,1
3839,31-12-2025,rajasthan,banswara,327602,6,22,0
3840,31-12-2025,rajasthan,baran,325207,2,0,0
3841,31-12-2025,rajasthan,barmer,344027,0,4,1
3842,31-12-2025,rajasthan,barmer,344031,18,17,0
3843,31-12-2025,rajasthan,barmer,344033,24,18,0
3844,31-12-2025,rajasthan,barmer,344037,13,7,0
3845,31-12-2025,rajasthan,barmer,344701,5,9,1
3846,31-12-2025,rajasthan,barmer,344704,15,45,1
3847,31-12-2025,rajasthan,barmer,344705,2,4,0
3848,31-12-2025,rajasthan,bharatpur,321001,14,33,0
3849,31-12-2025,rajasthan,bharatpur,321021,1,6,0
3850,31-12-2025,rajasthan,bharatpur,321022,8,15,1
3851,31-12-2025,rajasthan,bharatpur,321201,0,6,0
3852,31-12-2025,rajasthan,bharatpur,321203,13,16,0
3853,31-12-2025,rajasthan,bharatpur,321405,2,16,1
3854,31-12-2025,rajasthan,bharatpur,321409,2,7,0
3855,31-12-2025,rajasthan,bhilwara,311001,38,16,0
3856,31-12-2025,rajasthan,bhilwara,311013,0,1,0
3857,31-12-2025,rajasthan,bhilwara,311021,5,1,0
3858,31-12-2025,rajasthan,bhilwara,311408,3,5,0
3859,31-12-2025,rajasthan,bikaner,331803,4,43,1
3860,31-12-2025,rajasthan,bikaner,334006,0,2,0
3861,31-12-2025,rajasthan,bikaner,334021,1,5,0
3862,31-12-2025,rajasthan,bikaner,334023,2,7,0
3863,31-12-2025,rajasthan,bikaner,334201,0,4,0
3864,31-12-2025,rajasthan,bikaner,334602,3,9,0
3865,31-12-2025,rajasthan,bikaner,334804,2,8,0
3866,31-12-2025,rajasthan,bundi,323024,13,18,1
3867,31-12-2025,rajasthan,bundi,323616,4,1,0
3868,31-12-2025,rajasthan,bundi,323801,6,2,0
3869,31-12-2025,rajasthan,chittorgarh,312023,33,11,1
3870,31-12-2025,rajasthan,chittorgarh,312201,4,2,0
3871,31-12-2025,rajasthan,chittorgarh,312202,6,4,0
3872,31-12-2025,rajasthan,chittorgarh,312206,1,3,0
3873,31-12-2025,rajasthan,chittorgarh,312402,3,5,0
3874,31-12-2025,rajasthan,chittorgarh,312403,0,4,0
3875,31-12-2025,rajasthan,chittorgarh,312601,7,13,1
3876,31-12-2025,rajasthan,chittorgarh,312606,0,1,0
3877,31-12-2025,rajasthan,chittorgarh,312620,3,4,0
3878,31-12-2025,rajasthan,chittorgarh,323306,1,0,0
3879,31-12-2025,rajasthan,chittorgarh,323307,7,5,0
3880,31-12-2025,rajasthan,churu,331031,1,5,0
3881,31-12-2025,rajasthan,churu,331301,2,2,0
3882,31-12-2025,rajasthan,churu,331402,1,5,0
3883,31-12-2025,rajasthan,churu,331506,2,5,0
3884,31-12-2025,rajasthan,churu,331518,12,17,0
3885,31-12-2025,rajasthan,dausa,303313,11,11,0
3886,31-12-2025,rajasthan,dausa,303502,1,3,0
3887,31-12-2025,rajasthan,dausa,303503,8,11,0
3888,31-12-2025,rajasthan,dausa,303508,3,6,0
3889,31-12-2025,rajasthan,dausa,321613,1,2,0
3890,31-12-2025,rajasthan,dausa,322240,5,9,0
3891,31-12-2025,rajasthan,deeg,321022,0,1,0
3892,31-12-2025,rajasthan,deeg,321203,0,4,0
3893,31-12-2025,rajasthan,dholpur,328027,7,7,0
3894,31-12-2025,rajasthan,dungarpur,314034,4,3,0
3895,31-12-2025,rajasthan,dungarpur,314038,1,2,0
3896,31-12-2025,rajasthan,dungarpur,314801,7,5,0
3897,31-12-2025,rajasthan,ganganagar,335022,4,2,0
3898,31-12-2025,rajasthan,ganganagar,335025,2,0,0
3899,31-12-2025,rajasthan,ganganagar,335703,11,6,0
3900,31-12-2025,rajasthan,ganganagar,335707,8,4,0
3901,31-12-2025,rajasthan,hanumangarh,335065,1,1,0
3902,31-12-2025,rajasthan,hanumangarh,335503,4,1,0
3903,31-12-2025,rajasthan,hanumangarh,335511,1,2,0
3904,31-12-2025,rajasthan,hanumangarh,335513,1,4,0
3905,31-12-2025,rajasthan,hanumangarh,335802,4,1,0
3906,31-12-2025,rajasthan,jaipur,302001,5,15,1
3907,31-12-2025,rajasthan,jaipur,302012,47,32,0
3908,31-12-2025,rajasthan,jaipur,302018,7,3,0
3909,31-12-2025,rajasthan,jaipur,302020,5,20,3
3910,31-12-2025,rajasthan,jaipur,302023,2,1,0
3911,31-12-2025,rajasthan,jaipur,302031,16,3,0
3912,31-12-2025,rajasthan,jaipur,302032,1,2,0
3913,31-12-2025,rajasthan,jaipur,303001,5,8,0
3914,31-12-2025,rajasthan,jaipur,303002,6,3,0
3915,31-12-2025,rajasthan,jaipur,303009,1,2,0
3916,31-12-2025,rajasthan,jaipur,303106,12,0,0
3917,31-12-2025,rajasthan,jaipur,303109,9,8,0
3918,31-12-2025,rajasthan,jaipur,303301,10,11,0
3919,31-12-2025,rajasthan,jaipur,303602,2,4,0
3920,31-12-2025,rajasthan,jaipur,303904,2,4,0
3921,31-12-2025,rajasthan,jaipur,303908,11,6,0
3922,31-12-2025,rajasthan,jaisalmer,345026,6,2,0
3923,31-12-2025,rajasthan,jaisalmer,345033,1,0,0
3924,31-12-2025,rajasthan,jhalawar,326021,3,2,0
3925,31-12-2025,rajasthan,jhalawar,326022,2,0,0
3926,31-12-2025,rajasthan,jhalawar,326034,4,3,0
3927,31-12-2025,rajasthan,jhalawar,326501,3,2,0
3928,31-12-2025,rajasthan,jhunjhunu,333025,1,0,0
3929,31-12-2025,rajasthan,jhunjhunu,333026,1,0,0
3930,31-12-2025,rajasthan,jhunjhunu,333027,1,0,0
3931,31-12-2025,rajasthan,jodhpur,342003,3,1,0
3932,31-12-2025,rajasthan,jodhpur,342007,1,0,0
3933,31-12-2025,rajasthan,jodhpur,342011,1,3,0
3934,31-12-2025,rajasthan,jodhpur,342015,0,1,0
3935,31-12-2025,rajasthan,jodhpur,342023,2,6,0
3936,31-12-2025,rajasthan,jodhpur,342028,2,2,0
3937,31-12-2025,rajasthan,jodhpur,342302,10,4,0
3938,31-12-2025,rajasthan,jodhpur,342312,11,24,0
3939,31-12-2025,rajasthan,jodhpur,342801,10,3,1
3940,31-12-2025,rajasthan,jodhpur,342802,7,8,0
3941,31-12-2025,rajasthan,karauli,321610,1,1,0
3942,31-12-2025,rajasthan,karauli,322033,1,0,0
3943,31-12-2025,rajasthan,karauli,322202,2,2,0
3944,31-12-2025,rajasthan,karauli,322212,0,1,0
3945,31-12-2025,rajasthan,karauli,322220,7,9,0
3946,31-12-2025,rajasthan,karauli,322230,16,26,1
3947,31-12-2025,rajasthan,karauli,322252,4,6,1
3948,31-12-2025,rajasthan,kota,324003,3,0,0
3949,31-12-2025,rajasthan,kota,324009,7,4,0
3950,31-12-2025,rajasthan,kota,325201,14,2,0
3951,31-12-2025,rajasthan,kota,325204,16,2,0
3952,31-12-2025,rajasthan,kota,325208,2,0,0
3953,31-12-2025,rajasthan,kota,325601,3,7,0
3954,31-12-2025,rajasthan,kota,326529,3,2,0
3955,31-12-2025,rajasthan,kota,326530,5,2,0
3956,31-12-2025,rajasthan,nagaur,341021,7,3,0
3957,31-12-2025,rajasthan,nagaur,341022,5,9,0
3958,31-12-2025,rajasthan,nagaur,341301,1,5,0
3959,31-12-2025,rajasthan,nagaur,341306,3,5,0
3960,31-12-2025,rajasthan,nagaur,341506,1,7,0
3961,31-12-2025,rajasthan,nagaur,341508,21,15,1
3962,31-12-2025,rajasthan,nagaur,341511,5,8,0
3963,31-12-2025,rajasthan,nagaur,341515,3,2,0
3964,31-12-2025,rajasthan,nagaur,341516,2,0,0
3965,31-12-2025,rajasthan,nagaur,341517,2,2,0
3966,31-12-2025,rajasthan,nagaur,341518,1,3,0
3967,31-12-2025,rajasthan,nagaur,341533,2,3,0
3968,31-12-2025,rajasthan,pali,306001,1,5,0
3969,31-12-2025,rajasthan,pali,306022,3,4,0
3970,31-12-2025,rajasthan,pali,306101,6,8,0
3971,31-12-2025,rajasthan,pali,306103,4,3,0
3972,31-12-2025,rajasthan,pali,306126,2,8,1
3973,31-12-2025,rajasthan,pali,306302,12,4,0
3974,31-12-2025,rajasthan,pali,306422,7,3,0
3975,31-12-2025,rajasthan,pali,306602,2,1,0
3976,31-12-2025,rajasthan,pali,306603,2,1,0
3977,31-12-2025,rajasthan,pali,306704,0,2,0
3978,31-12-2025,rajasthan,pali,306706,2,3,0
3979,31-12-2025,rajasthan,pali,306707,5,6,0
3980,31-12-2025,rajasthan,pratapgarh,312403,1,0,0
3981,31-12-2025,rajasthan,pratapgarh,312604,6,7,0
3982,31-12-2025,rajasthan,pratapgarh,327027,1,4,0
3983,31-12-2025,rajasthan,rajsamand,305901,1,0,0
3984,31-12-2025,rajasthan,rajsamand,313001,1,1,0
3985,31-12-2025,rajasthan,rajsamand,313324,4,7,1
3986,31-12-2025,rajasthan,rajsamand,313325,7,9,0
3987,31-12-2025,rajasthan,rajsamand,313331,6,17,0
3988,31-12-2025,rajasthan,rajsamand,313333,2,4,0
3989,31-12-2025,rajasthan,sawai madhopur,322026,0,3,0
3990,31-12-2025,rajasthan,sawai madhopur,322029,3,2,0
3991,31-12-2025,rajasthan,sawai madhopur,322201,22,17,0
3992,31-12-2025,rajasthan,sawai madhopur,322704,2,0,0
3993,31-12-2025,rajasthan,sikar,332001,17,11,0
3994,31-12-2025,rajasthan,sikar,332023,6,11,0
3995,31-12-2025,rajasthan,sikar,332041,2,2,0
3996,31-12-2025,rajasthan,sikar,332303,1,3,0
3997,31-12-2025,rajasthan,sikar,332312,1,3,0
3998,31-12-2025,rajasthan,sikar,332401,0,3,0
3999,31-12-2025,rajasthan,sikar,332411,1,3,0
4000,31-12-2025,rajasthan,sikar,332709,6,6,0
4001,31-12-2025,rajasthan,sirohi,307001,4,10,0
4002,31-12-2025,rajasthan,sirohi,307019,1,2,0
4003,31-12-2025,rajasthan,sirohi,307024,6,16,0
4004,31-12-2025,rajasthan,sirohi,307028,6,5,0
4005,31-12-2025,rajasthan,sirohi,307031,3,6,0
4006,31-12-2025,rajasthan,sirohi,307042,2,0,0
4007,31-12-2025,rajasthan,sirohi,307513,1,13,0
4008,31-12-2025,rajasthan,sirohi,307801,10,8,0
4009,31-12-2025,rajasthan,tonk,304001,24,15,0
4010,31-12-2025,rajasthan,tonk,304503,2,0,0
4011,31-12-2025,rajasthan,udaipur,313022,4,1,0
4012,31-12-2025,rajasthan,udaipur,313024,6,1,0
4013,31-12-2025,rajasthan,udaipur,313038,4,6,0
4014,31-12-2025,rajasthan,udaipur,313201,3,2,0
4015,31-12-2025,rajasthan,udaipur,313705,2,17,0
4016,31-12-2025,rajasthan,udaipur,313708,2,12,0
4017,31-12-2025,rajasthan,udaipur,313803,5,20,0
4018,31-12-2025,rajasthan,udaipur,313903,1,3,0
4019,31-12-2025,tamil nadu,ariyalur,621651,1,0,0
4020,31-12-2025,tamil nadu,ariyalur,621704,3,0,0
4021,31-12-2025,tamil nadu,ariyalur,621716,1,0,0
4022,31-12-2025,tamil nadu,ariyalur,621730,1,0,0
4023,31-12-2025,tamil nadu,ariyalur,621803,1,1,0
4024,31-12-2025,tamil nadu,ariyalur,621851,0,1,0
4025,31-12-2025,tamil nadu,chengalpattu,603102,1,0,0
4026,31-12-2025,tamil nadu,chengalpattu,603108,1,0,0
4027,31-12-2025,tamil nadu,chennai,600002,6,0,2
4028,31-12-2025,tamil nadu,chennai,600010,1,0,0
4029,31-12-2025,tamil nadu,chennai,600017,2,1,0
4030,31-12-2025,tamil nadu,chennai,600018,3,0,0
4031,31-12-2025,tamil nadu,chennai,600030,2,0,0
4032,31-12-2025,tamil nadu,chennai,600032,2,1,0
4033,31-12-2025,tamil nadu,chennai,600039,3,1,0
4034,31-12-2025,tamil nadu,chennai,600040,2,3,0
4035,31-12-2025,tamil nadu,chennai,600041,4,3,0
4036,31-12-2025,tamil nadu,coimbatore,641006,3,4,0
4037,31-12-2025,tamil nadu,coimbatore,641021,2,1,0
4038,31-12-2025,tamil nadu,coimbatore,641038,0,2,0
4039,31-12-2025,tamil nadu,coimbatore,641045,2,1,0
4040,31-12-2025,tamil nadu,coimbatore,641062,2,1,0
4041,31-12-2025,tamil nadu,coimbatore,641104,0,2,0
4042,31-12-2025,tamil nadu,coimbatore,641105,0,2,0
4043,31-12-2025,tamil nadu,coimbatore,642002,2,6,0
4044,31-12-2025,tamil nadu,coimbatore,642109,2,2,0
4045,31-12-2025,tamil nadu,coimbatore,642110,4,0,0
4046,31-12-2025,tamil nadu,coimbatore,642127,1,0,0
4047,31-12-2025,tamil nadu,coimbatore,642205,1,0,0
4048,31-12-2025,tamil nadu,cuddalore,605007,2,1,0
4049,31-12-2025,tamil nadu,cuddalore,606108,4,0,0
4050,31-12-2025,tamil nadu,cuddalore,606111,2,1,0
4051,31-12-2025,tamil nadu,cuddalore,606115,1,1,0
4052,31-12-2025,tamil nadu,cuddalore,606305,1,0,0
4053,31-12-2025,tamil nadu,cuddalore,607001,5,1,0
4054,31-12-2025,tamil nadu,cuddalore,607003,0,1,0
4055,31-12-2025,tamil nadu,cuddalore,607004,1,1,0
4056,31-12-2025,tamil nadu,cuddalore,607104,1,0,0
4057,31-12-2025,tamil nadu,cuddalore,607105,5,0,0
4058,31-12-2025,tamil nadu,cuddalore,607303,2,0,0
4059,31-12-2025,tamil nadu,cuddalore,607801,1,0,0
4060,31-12-2025,tamil nadu,cuddalore,607802,3,3,0
4061,31-12-2025,tamil nadu,cuddalore,607807,0,1,0
4062,31-12-2025,tamil nadu,cuddalore,608001,2,0,0
4063,31-12-2025,tamil nadu,cuddalore,608002,2,0,0
4064,31-12-2025,tamil nadu,cuddalore,608303,2,1,0
4065,31-12-2025,tamil nadu,cuddalore,608702,1,1,0
4066,31-12-2025,tamil nadu,dharmapuri,635111,5,1,0
4067,31-12-2025,tamil nadu,dharmapuri,635205,0,2,0
4068,31-12-2025,tamil nadu,dharmapuri,635302,2,2,0
4069,31-12-2025,tamil nadu,dharmapuri,635305,2,3,1
4070,31-12-2025,tamil nadu,dharmapuri,636808,8,4,0
4071,31-12-2025,tamil nadu,dharmapuri,636809,4,2,0
4072,31-12-2025,tamil nadu,dharmapuri,636903,3,5,2
4073,31-12-2025,tamil nadu,dindigul,624001,2,2,0
4074,31-12-2025,tamil nadu,dindigul,624003,2,1,0
4075,31-12-2025,tamil nadu,dindigul,624211,1,0,0
4076,31-12-2025,tamil nadu,dindigul,624219,3,1,0
4077,31-12-2025,tamil nadu,dindigul,624308,1,0,0
4078,31-12-2025,tamil nadu,dindigul,624620,3,1,0
4079,31-12-2025,tamil nadu,dindigul,624705,2,1,0
4080,31-12-2025,tamil nadu,erode,638003,3,1,0
4081,31-12-2025,tamil nadu,erode,638012,0,1,0
4082,31-12-2025,tamil nadu,erode,638052,3,0,0
4083,31-12-2025,tamil nadu,erode,638056,4,0,0
4084,31-12-2025,tamil nadu,erode,638107,1,0,0
4085,31-12-2025,tamil nadu,erode,638151,1,2,0
4086,31-12-2025,tamil nadu,erode,638154,1,0,0
4087,31-12-2025,tamil nadu,erode,638312,5,0,0
4088,31-12-2025,tamil nadu,erode,638313,1,0,0
4089,31-12-2025,tamil nadu,erode,638402,2,1,0
4090,31-12-2025,tamil nadu,erode,638451,1,0,0
4091,31-12-2025,tamil nadu,erode,638453,1,2,0
4092,31-12-2025,tamil nadu,erode,638476,2,1,0
4093,31-12-2025,tamil nadu,erode,638501,2,6,0
4094,31-12-2025,tamil nadu,erode,638505,2,0,0
4095,31-12-2025,tamil nadu,kallakurichi,606107,3,0,0
4096,31-12-2025,tamil nadu,kallakurichi,606401,1,0,0
4097,31-12-2025,tamil nadu,kancheepuram,600059,2,2,0
4098,31-12-2025,tamil nadu,kancheepuram,600074,4,3,0
4099,31-12-2025,tamil nadu,kancheepuram,600091,8,4,0
4100,31-12-2025,tamil nadu,kancheepuram,600122,3,3,0
4101,31-12-2025,tamil nadu,kancheepuram,603002,2,2,0
4102,31-12-2025,tamil nadu,kancheepuram,603209,4,1,0
4103,31-12-2025,tamil nadu,kancheepuram,603301,0,1,0
4104,31-12-2025,tamil nadu,kancheepuram,603305,0,1,0
4105,31-12-2025,tamil nadu,kancheepuram,603309,0,1,0
4106,31-12-2025,tamil nadu,kancheepuram,603405,0,1,0
4107,31-12-2025,tamil nadu,kancheepuram,631553,2,4,0
4108,31-12-2025,tamil nadu,kancheepuram,631605,4,1,0
4109,31-12-2025,tamil nadu,kanniyakumari,629164,1,0,0
4110,31-12-2025,tamil nadu,kanniyakumari,629166,2,0,0
4111,31-12-2025,tamil nadu,kanniyakumari,629170,1,0,0
4112,31-12-2025,tamil nadu,kanniyakumari,629171,1,0,0
4113,31-12-2025,tamil nadu,kanniyakumari,629177,4,0,0
4114,31-12-2025,tamil nadu,kanniyakumari,629179,2,0,0
4115,31-12-2025,tamil nadu,kanniyakumari,629703,3,0,0
4116,31-12-2025,tamil nadu,kanniyakumari,629801,2,0,0
4117,31-12-2025,tamil nadu,kanniyakumari,629804,0,1,0
4118,31-12-2025,tamil nadu,karur,621311,3,0,0
4119,31-12-2025,tamil nadu,karur,639005,1,0,0
4120,31-12-2025,tamil nadu,karur,639107,2,1,0
4121,31-12-2025,tamil nadu,karur,639108,0,1,0
4122,31-12-2025,tamil nadu,karur,639113,2,1,0
4123,31-12-2025,tamil nadu,karur,639114,1,2,0
4124,31-12-2025,tamil nadu,karur,639116,0,1,0
4125,31-12-2025,tamil nadu,krishnagiri,635107,4,3,0
4126,31-12-2025,tamil nadu,krishnagiri,635121,1,2,0
4127,31-12-2025,tamil nadu,krishnagiri,635207,5,0,0
4128,31-12-2025,tamil nadu,madurai,625004,0,2,0
4129,31-12-2025,tamil nadu,madurai,625016,6,2,0
4130,31-12-2025,tamil nadu,madurai,625021,2,0,0
4131,31-12-2025,tamil nadu,madurai,625022,4,0,0
4132,31-12-2025,tamil nadu,madurai,625207,1,0,0
4133,31-12-2025,tamil nadu,madurai,625214,1,0,0
4134,31-12-2025,tamil nadu,madurai,625532,4,2,0
4135,31-12-2025,tamil nadu,madurai,625535,2,2,0
4136,31-12-2025,tamil nadu,madurai,625704,2,0,0
4137,31-12-2025,tamil nadu,nagapattinam,609108,2,1,0
4138,31-12-2025,tamil nadu,nagapattinam,609117,2,0,0
4139,31-12-2025,tamil nadu,nagapattinam,609201,1,0,0
4140,31-12-2025,tamil nadu,nagapattinam,609203,1,0,0
4141,31-12-2025,tamil nadu,nagapattinam,609309,1,1,0
4142,31-12-2025,tamil nadu,nagapattinam,609310,0,1,0
4143,31-12-2025,tamil nadu,nagapattinam,609314,2,0,0
4144,31-12-2025,tamil nadu,nagapattinam,609704,1,0,0
4145,31-12-2025,tamil nadu,nagapattinam,611110,0,1,0
4146,31-12-2025,tamil nadu,namakkal,637003,1,1,0
4147,31-12-2025,tamil nadu,namakkal,637015,1,0,0
4148,31-12-2025,tamil nadu,namakkal,637207,0,1,0
4149,31-12-2025,tamil nadu,namakkal,637210,1,1,0
4150,31-12-2025,tamil nadu,namakkal,637214,1,1,0
4151,31-12-2025,tamil nadu,namakkal,637409,1,0,0
4152,31-12-2025,tamil nadu,namakkal,638183,3,2,0
4153,31-12-2025,tamil nadu,perambalur,621116,1,0,0
4154,31-12-2025,tamil nadu,pudukkottai,614622,2,1,0
4155,31-12-2025,tamil nadu,pudukkottai,614629,1,1,0
4156,31-12-2025,tamil nadu,pudukkottai,614801,2,4,0
4157,31-12-2025,tamil nadu,pudukkottai,622503,2,2,0
4158,31-12-2025,tamil nadu,pudukkottai,622507,3,0,0
4159,31-12-2025,tamil nadu,ramanathapuram,623120,3,1,0
4160,31-12-2025,tamil nadu,ramanathapuram,623308,0,1,0
4161,31-12-2025,tamil nadu,ramanathapuram,623402,1,0,0
4162,31-12-2025,tamil nadu,ramanathapuram,623501,1,1,0
4163,31-12-2025,tamil nadu,ramanathapuram,623504,3,0,0
4164,31-12-2025,tamil nadu,ramanathapuram,623514,1,1,0
4165,31-12-2025,tamil nadu,ramanathapuram,623518,0,2,0
4166,31-12-2025,tamil nadu,ramanathapuram,623523,2,0,0
4167,31-12-2025,tamil nadu,ramanathapuram,623524,1,1,0
4168,31-12-2025,tamil nadu,ramanathapuram,623601,9,0,0
4169,31-12-2025,tamil nadu,salem,636003,2,1,0
4170,31-12-2025,tamil nadu,salem,636004,1,1,0
4171,31-12-2025,tamil nadu,salem,636005,2,1,0
4172,31-12-2025,tamil nadu,salem,636102,2,0,0
4173,31-12-2025,tamil nadu,salem,636104,0,1,0
4174,31-12-2025,tamil nadu,salem,636138,1,1,0
4175,31-12-2025,tamil nadu,salem,636303,4,2,0
4176,31-12-2025,tamil nadu,salem,636307,3,1,0
4177,31-12-2025,tamil nadu,salem,636351,0,2,0
4178,31-12-2025,tamil nadu,salem,636456,1,0,0
4179,31-12-2025,tamil nadu,salem,637501,4,0,0
4180,31-12-2025,tamil nadu,sivaganga,630212,1,0,0
4181,31-12-2025,tamil nadu,sivaganga,630302,7,1,0
4182,31-12-2025,tamil nadu,sivaganga,630313,2,0,0
4183,31-12-2025,tamil nadu,sivaganga,630551,2,1,0
4184,31-12-2025,tamil nadu,sivaganga,630552,1,0,0
4185,31-12-2025,tamil nadu,sivaganga,630553,3,0,0
4186,31-12-2025,tamil nadu,sivaganga,630562,1,3,0
4187,31-12-2025,tamil nadu,sivaganga,630609,3,1,0
4188,31-12-2025,tamil nadu,sivaganga,630611,5,0,0
4189,31-12-2025,tamil nadu,sivaganga,630710,0,1,0
4190,31-12-2025,tamil nadu,tenkasi,627756,3,0,0
4191,31-12-2025,tamil nadu,tenkasi,627808,0,1,0
4192,31-12-2025,tamil nadu,tenkasi,627859,1,0,0
4193,31-12-2025,tamil nadu,thanjavur,609804,0,1,0
4194,31-12-2025,tamil nadu,thanjavur,609807,1,4,0
4195,31-12-2025,tamil nadu,thanjavur,612001,5,3,0
4196,31-12-2025,tamil nadu,thanjavur,612103,0,2,0
4197,31-12-2025,tamil nadu,thanjavur,612105,0,1,0
4198,31-12-2025,tamil nadu,thanjavur,612301,0,6,0
4199,31-12-2025,tamil nadu,thanjavur,612804,1,1,0
4200,31-12-2025,tamil nadu,thanjavur,613201,0,2,0
4201,31-12-2025,tamil nadu,thanjavur,613204,3,3,0
4202,31-12-2025,tamil nadu,thanjavur,613501,1,2,0
4203,31-12-2025,tamil nadu,thanjavur,613504,2,0,0
4204,31-12-2025,tamil nadu,thanjavur,614203,1,3,0
4205,31-12-2025,tamil nadu,thanjavur,614206,1,0,0
4206,31-12-2025,tamil nadu,thanjavur,614210,1,0,0
4207,31-12-2025,tamil nadu,thanjavur,614613,1,2,0
4208,31-12-2025,tamil nadu,thanjavur,614630,0,1,0
4209,31-12-2025,tamil nadu,thanjavur,614701,5,3,0
4210,31-12-2025,tamil nadu,thanjavur,614704,1,0,0
4211,31-12-2025,tamil nadu,thanjavur,614904,1,2,0
4212,31-12-2025,tamil nadu,the nilgiris,643003,3,0,0
4213,31-12-2025,tamil nadu,the nilgiris,643004,1,1,0
4214,31-12-2025,tamil nadu,theni,625516,4,0,0
4215,31-12-2025,tamil nadu,theni,625522,1,0,0
4216,31-12-2025,tamil nadu,theni,625534,5,1,0
4217,31-12-2025,tamil nadu,thiruvallur,601204,1,0,0
4218,31-12-2025,tamil nadu,thiruvarur,609405,1,1,0
4219,31-12-2025,tamil nadu,thiruvarur,610001,5,0,0
4220,31-12-2025,tamil nadu,thiruvarur,610003,1,1,0
4221,31-12-2025,tamil nadu,thiruvarur,610004,1,0,0
4222,31-12-2025,tamil nadu,thiruvarur,611101,0,1,0
4223,31-12-2025,tamil nadu,thiruvarur,612604,0,1,0
4224,31-12-2025,tamil nadu,thiruvarur,613704,1,2,0
4225,31-12-2025,tamil nadu,thiruvarur,614017,1,0,0
4226,31-12-2025,tamil nadu,thiruvarur,614101,1,0,0
4227,31-12-2025,tamil nadu,thiruvarur,614702,1,2,0
4228,31-12-2025,tamil nadu,thiruvarur,614717,2,0,0
4229,31-12-2025,tamil nadu,thoothukkudi,628101,1,1,0
4230,31-12-2025,tamil nadu,thoothukkudi,628213,0,1,0
4231,31-12-2025,tamil nadu,thoothukkudi,628215,1,1,0
4232,31-12-2025,tamil nadu,thoothukkudi,628252,1,0,0
4233,31-12-2025,tamil nadu,thoothukkudi,628704,0,1,0
4234,31-12-2025,tamil nadu,thoothukkudi,628902,1,1,0
4235,31-12-2025,tamil nadu,thoothukkudi,628904,1,0,0
4236,31-12-2025,tamil nadu,thoothukkudi,628907,1,1,0
4237,31-12-2025,tamil nadu,thoothukkudi,628952,3,2,0
4238,31-12-2025,tamil nadu,tiruchirappalli,620003,4,2,0
4239,31-12-2025,tamil nadu,tiruchirappalli,620005,3,0,0
