date,state,district,pincode,age_0_5,age_5_17,age_18_greater
17-11-2025,andhra pradesh,ananthapuramu,515004,2,0,0
17-11-2025,andhra pradesh,ananthapuramu,515408,1,0,0
17-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533251,0,0,1
17-11-2025,assam,sivasagar,785640,1,1,9
17-11-2025,assam,sivasagar,785663,1,0,3
17-11-2025,assam,sivasagar,785666,0,0,1
17-11-2025,assam,sivasagar,785667,0,0,1
17-11-2025,assam,sivasagar,785683,1,0,0
17-11-2025,assam,sivasagar,785686,0,0,1
17-11-2025,bihar,purnia,854301,1,1,0
17-11-2025,odisha,jajpur,755004,1,0,0
17-11-2025,odisha,jajpur,755005,1,0,0
17-11-2025,odisha,jajpur,755022,1,0,0
17-11-2025,odisha,jajpur,755043,1,0,0
17-11-2025,odisha,keonjhar,758013,1,0,0
17-11-2025,odisha,keonjhar,758018,0,1,0
17-11-2025,odisha,keonjhar,758032,1,0,0
17-11-2025,odisha,keonjhar,758043,1,0,0
17-11-2025,odisha,keonjhar,758047,1,0,0
17-11-2025,odisha,keonjhar,758080,3,1,0
17-11-2025,odisha,khordha,751013,0,1,0
17-11-2025,odisha,khordha,752030,2,0,0
17-11-2025,odisha,nabarangpur,764070,1,1,0
17-11-2025,odisha,nabarangpur,764072,2,1,0
17-11-2025,odisha,nabarangpur,764074,1,1,0
17-11-2025,odisha,nabarangpur,764076,4,0,0
17-11-2025,odisha,nabarangpur,764077,0,0,1
17-11-2025,odisha,sonepur,767018,3,0,0
17-11-2025,odisha,sundargarh,769011,1,0,0
17-11-2025,odisha,sundargarh,770035,2,0,0
17-11-2025,odisha,sundargarh,770073,1,0,0
17-11-2025,punjab,ferozepur,152023,1,1,0
17-11-2025,punjab,ferozepur,152024,1,0,0
17-11-2025,punjab,ferozepur,152116,1,0,0
17-11-2025,punjab,shahid bhagat singh nagar,144511,1,0,0
17-11-2025,punjab,shahid bhagat singh nagar,144522,1,0,0
17-11-2025,punjab,shahid bhagat singh nagar,144525,1,0,0
17-11-2025,rajasthan,jalore,343029,2,3,0
17-11-2025,rajasthan,jalore,343039,0,1,0
17-11-2025,rajasthan,jhunjhunu,333025,2,0,0
17-11-2025,rajasthan,jhunjhunu,333026,1,1,0
17-11-2025,rajasthan,jhunjhunu,333031,2,0,0
17-11-2025,rajasthan,jhunjhunu,333503,3,1,0
17-11-2025,rajasthan,jhunjhunu,333707,1,0,0
17-11-2025,tamil nadu,kanniyakumari,629004,2,0,0
17-11-2025,tamil nadu,kanniyakumari,629157,1,0,0
17-11-2025,tamil nadu,kanniyakumari,629162,1,0,0
17-11-2025,tamil nadu,tirupathur,635653,1,0,0
17-11-2025,tamil nadu,tirupathur,635901,1,0,0
17-11-2025,tamil nadu,thiruvallur,600050,3,0,0
17-11-2025,tamil nadu,thiruvallur,600051,0,1,0
17-11-2025,tamil nadu,thiruvallur,600066,1,1,0
17-11-2025,tamil nadu,thiruvallur,600071,1,2,0
17-11-2025,tamil nadu,thiruvallur,600095,1,0,0
17-11-2025,tamil nadu,thiruvallur,600109,1,0,0
17-11-2025,tamil nadu,thiruvallur,600110,3,0,0
17-11-2025,tamil nadu,thiruvallur,600120,2,1,0
17-11-2025,tamil nadu,thiruvallur,600123,2,2,0
17-11-2025,tamil nadu,thiruvallur,601201,4,4,0
17-11-2025,tamil nadu,thiruvallur,602024,2,2,0
17-11-2025,tamil nadu,thiruvallur,602025,1,0,0
17-11-2025,tamil nadu,thiruvallur,631208,1,0,0
17-11-2025,tamil nadu,viluppuram,604201,1,0,0
17-11-2025,tamil nadu,viluppuram,604205,1,0,0
17-11-2025,tamil nadu,viluppuram,605202,2,0,0
17-11-2025,tamil nadu,viluppuram,605203,1,1,0
17-11-2025,tamil nadu,viluppuram,605401,1,0,0
17-11-2025,tamil nadu,viluppuram,605652,2,0,0
17-11-2025,tamil nadu,viluppuram,605803,2,1,0
17-11-2025,tamil nadu,viluppuram,606207,3,0,0
17-11-2025,tamil nadu,viluppuram,607204,0,1,0
17-11-2025,west bengal,darjeeling,734012,1,0,0
17-11-2025,west bengal,darjeeling,734434,3,0,0
17-11-2025,west bengal,malda,732103,0,1,0
17-11-2025,west bengal,malda,732128,2,0,0
17-11-2025,west bengal,malda,732205,1,0,0
17-11-2025,west bengal,purulia,723103,1,1,0
17-11-2025,west bengal,purulia,723121,9,1,0
17-11-2025,west bengal,purulia,723126,2,0,0
17-11-2025,west bengal,purulia,723129,11,0,0
17-11-2025,west bengal,purulia,723212,3,0,0
18-11-2025,assam,sivasagar,785688,1,0,0
18-11-2025,assam,sivasagar,785696,1,0,0
18-11-2025,bihar,aurangabad,824115,1,0,0
18-11-2025,bihar,purnia,854301,1,1,0
18-11-2025,bihar,purnia,854326,3,0,0
18-11-2025,bihar,samastipur,848114,1,0,0
18-11-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,0,1,0
18-11-2025,gujarat,ahmedabad,380021,2,0,0
18-11-2025,gujarat,banas kantha,385001,17,1,0
18-11-2025,gujarat,banas kantha,385135,7,3,0
18-11-2025,gujarat,banas kantha,385510,6,0,0
18-11-2025,gujarat,banas kantha,385515,4,0,0
18-11-2025,gujarat,banas kantha,385555,1,2,0
18-11-2025,jammu and kashmir,baramulla,193101,1,0,0
18-11-2025,jammu and kashmir,budgam,193411,10,5,0
18-11-2025,jammu and kashmir,baramulla,193301,1,0,0
18-11-2025,jammu and kashmir,baramulla,193402,5,1,0
18-11-2025,jammu and kashmir,shopian,192303,6,6,0
18-11-2025,jharkhand,bokaro,827013,1,0,0
18-11-2025,jharkhand,garhwa,822114,4,0,0
18-11-2025,jharkhand,hazaribagh,825312,1,1,0
18-11-2025,jharkhand,pakur,816104,0,2,0
18-11-2025,karnataka,bagalkote,587122,1,0,0
18-11-2025,karnataka,bagalkote,587155,1,1,0
18-11-2025,karnataka,bagalkote,587311,4,1,0
18-11-2025,karnataka,bagalkote,587314,1,1,0
18-11-2025,karnataka,bengaluru rural,560087,1,1,0
18-11-2025,karnataka,bengaluru rural,561205,1,0,0
18-11-2025,karnataka,bengaluru rural,562111,2,0,0
18-11-2025,karnataka,bengaluru rural,562122,2,0,0
18-11-2025,karnataka,chamarajanagar,571117,2,0,0
18-11-2025,karnataka,chamarajanagar,571312,1,0,0
18-11-2025,karnataka,chamarajanagar,571316,1,0,0
18-11-2025,karnataka,chamarajanagar,571342,2,1,0
18-11-2025,karnataka,chamarajanagar,571439,1,0,0
18-11-2025,karnataka,chamarajanagar,571442,3,0,0
18-11-2025,karnataka,chamarajanagar,571441,2,0,0
18-11-2025,karnataka,chikkamagaluru,577120,2,0,0
18-11-2025,karnataka,chikkamagaluru,577131,1,0,0
18-11-2025,karnataka,chikkamagaluru,577132,2,0,0
18-11-2025,karnataka,chikkamagaluru,577134,1,0,0
18-11-2025,karnataka,chikkamagaluru,577136,1,0,0
18-11-2025,karnataka,chikkamagaluru,577139,2,1,0
18-11-2025,karnataka,chikkaballapura,561210,2,0,0
18-11-2025,karnataka,davanagere,577221,1,0,0
18-11-2025,karnataka,davanagere,577512,1,0,0
18-11-2025,karnataka,davanagere,577525,1,0,0
18-11-2025,karnataka,davanagere,577552,1,2,0
18-11-2025,karnataka,gadag,582103,1,0,0
18-11-2025,karnataka,hassan,573103,2,0,0
18-11-2025,karnataka,hassan,573128,1,0,0
18-11-2025,karnataka,hassan,573212,1,0,0
18-11-2025,karnataka,haveri,581110,1,0,0
18-11-2025,karnataka,shivamogga,577233,1,0,0
18-11-2025,karnataka,shivamogga,577413,1,0,0
18-11-2025,karnataka,shivamogga,577423,0,1,0
18-11-2025,karnataka,shivamogga,577430,1,0,0
18-11-2025,karnataka,tumakuru,572132,3,0,0
18-11-2025,karnataka,tumakuru,572139,1,0,0
18-11-2025,karnataka,tumakuru,572227,4,0,0
18-11-2025,kerala,kasaragod,671311,1,0,0
18-11-2025,kerala,kasaragod,671532,1,0,0
18-11-2025,madhya pradesh,agar-malwa,465445,6,1,0
18-11-2025,madhya pradesh,agar-malwa,465449,4,1,0
18-11-2025,madhya pradesh,ashoknagar,473446,25,5,1
18-11-2025,madhya pradesh,narsimhapur,487555,1,0,0
18-11-2025,maharashtra,buldhana,443201,3,0,0
18-11-2025,maharashtra,buldhana,443202,0,1,0
18-11-2025,maharashtra,gondia,441801,4,0,0
18-11-2025,maharashtra,mumbai suburban,400068,1,0,0
18-11-2025,mizoram,siaha,796911,1,0,0
18-11-2025,odisha,bargarh,768119,1,0,0
18-11-2025,odisha,jagatsinghapur,754108,1,0,0
18-11-2025,odisha,jagatsinghapur,754110,2,0,0
18-11-2025,odisha,jagatsinghapur,754111,1,0,0
18-11-2025,odisha,jajpur,754292,1,0,0
18-11-2025,odisha,jajpur,755006,1,0,0
18-11-2025,odisha,jajpur,755009,1,0,0
18-11-2025,odisha,jajpur,755016,1,0,0
18-11-2025,odisha,jajpur,755026,6,1,0
18-11-2025,odisha,keonjhar,758001,1,0,0
18-11-2025,odisha,keonjhar,758013,2,2,0
18-11-2025,odisha,keonjhar,758017,1,0,0
18-11-2025,odisha,keonjhar,758018,4,2,0
18-11-2025,odisha,keonjhar,758021,1,0,0
18-11-2025,odisha,keonjhar,758023,2,0,0
18-11-2025,odisha,keonjhar,758032,2,2,0
18-11-2025,odisha,keonjhar,758082,1,0,0
18-11-2025,odisha,khordha,751006,5,0,0
18-11-2025,odisha,khordha,751010,1,0,0
18-11-2025,odisha,khordha,751016,2,0,0
18-11-2025,odisha,khordha,751024,1,1,2
18-11-2025,odisha,khordha,752019,0,1,0
18-11-2025,odisha,khordha,752023,3,0,0
18-11-2025,odisha,khordha,752050,2,0,0
18-11-2025,odisha,khordha,752061,1,0,0
18-11-2025,odisha,khordha,752106,1,0,0
18-11-2025,odisha,khordha,752114,1,0,0
18-11-2025,odisha,khordha,754005,1,0,0
18-11-2025,odisha,nabarangpur,764077,1,8,0
18-11-2025,odisha,nabarangpur,764078,0,1,0
18-11-2025,odisha,sundargarh,769007,1,0,0
18-11-2025,odisha,sundargarh,769014,1,0,0
18-11-2025,odisha,sundargarh,770022,2,0,0
18-11-2025,odisha,sundargarh,770037,3,0,0
18-11-2025,odisha,sundargarh,770048,2,2,0
18-11-2025,odisha,sundargarh,770072,1,0,0
18-11-2025,odisha,jajpur,755009,1,0,0
18-11-2025,punjab,ferozepur,142047,1,0,0
18-11-2025,punjab,ferozepur,152024,1,0,0
18-11-2025,punjab,ferozepur,152123,1,0,0
18-11-2025,punjab,shahid bhagat singh nagar,144421,1,0,0
18-11-2025,punjab,shahid bhagat singh nagar,144503,1,0,0
18-11-2025,punjab,shahid bhagat singh nagar,144504,0,0,2
18-11-2025,punjab,shahid bhagat singh nagar,144509,0,0,4
18-11-2025,punjab,shahid bhagat singh nagar,144517,0,1,0
18-11-2025,punjab,shahid bhagat singh nagar,144522,1,0,0
18-11-2025,rajasthan,chittorgarh,323307,1,1,0
18-11-2025,rajasthan,jalore,307030,3,3,0
18-11-2025,rajasthan,jalore,307515,1,3,0
18-11-2025,rajasthan,jalore,343022,4,1,0
18-11-2025,rajasthan,jalore,343024,2,1,0
18-11-2025,rajasthan,jalore,343025,6,4,0
18-11-2025,rajasthan,jalore,343027,3,7,0
18-11-2025,rajasthan,jalore,343039,2,2,0
18-11-2025,rajasthan,jalore,343040,16,16,0
18-11-2025,rajasthan,jalore,343049,1,3,0
18-11-2025,rajasthan,jhunjhunu,333001,3,0,0
18-11-2025,rajasthan,jhunjhunu,333022,5,0,0
18-11-2025,rajasthan,jhunjhunu,333023,1,0,0
18-11-2025,rajasthan,jhunjhunu,333025,1,1,0
18-11-2025,rajasthan,jhunjhunu,333029,0,2,0
18-11-2025,rajasthan,jhunjhunu,333035,1,0,0
18-11-2025,rajasthan,jhunjhunu,333036,2,0,0
18-11-2025,rajasthan,jhunjhunu,333305,5,1,0
18-11-2025,rajasthan,jhunjhunu,333503,2,0,0
18-11-2025,rajasthan,jhunjhunu,333705,0,1,0
18-11-2025,tamil nadu,kanniyakumari,629001,2,0,0
18-11-2025,tamil nadu,kanniyakumari,629166,1,0,0
18-11-2025,tamil nadu,kanniyakumari,629177,1,0,0
18-11-2025,tamil nadu,kanniyakumari,629193,1,0,0
18-11-2025,tamil nadu,kanniyakumari,629852,1,0,0
18-11-2025,tamil nadu,tirupathur,635651,1,0,0
18-11-2025,tamil nadu,tirupathur,635851,3,0,0
18-11-2025,tamil nadu,thiruvallur,600049,0,1,0
18-11-2025,tamil nadu,thiruvallur,600050,1,1,0
18-11-2025,tamil nadu,thiruvallur,600051,2,0,0
18-11-2025,tamil nadu,thiruvallur,600055,4,0,0
18-11-2025,tamil nadu,thiruvallur,600060,1,0,0
18-11-2025,tamil nadu,thiruvallur,600072,2,1,0
18-11-2025,tamil nadu,thiruvallur,600080,2,0,0
18-11-2025,tamil nadu,thiruvallur,600087,2,0,0
18-11-2025,tamil nadu,thiruvallur,600095,7,3,0
18-11-2025,tamil nadu,thiruvallur,600124,4,1,0
18-11-2025,tamil nadu,thiruvallur,601103,0,1,0
18-11-2025,tamil nadu,thiruvallur,601201,5,3,0
18-11-2025,tamil nadu,thiruvallur,602002,4,1,0
18-11-2025,tamil nadu,thiruvallur,602003,0,2,0
18-11-2025,tamil nadu,thiruvallur,602023,1,0,0
18-11-2025,tamil nadu,thiruvallur,602024,6,2,0
18-11-2025,tamil nadu,viluppuram,604001,3,0,0
18-11-2025,tamil nadu,viluppuram,604101,1,0,0
18-11-2025,tamil nadu,viluppuram,604154,1,0,0
18-11-2025,tamil nadu,viluppuram,604204,2,0,0
18-11-2025,tamil nadu,viluppuram,604207,1,2,0
18-11-2025,tamil nadu,viluppuram,604210,1,0,0
18-11-2025,tamil nadu,viluppuram,604306,2,0,0
18-11-2025,tamil nadu,viluppuram,605103,2,0,0
18-11-2025,tamil nadu,viluppuram,605106,1,0,0
18-11-2025,tamil nadu,viluppuram,605109,2,1,0
18-11-2025,tamil nadu,viluppuram,605201,1,1,0
18-11-2025,tamil nadu,viluppuram,605301,0,1,0
18-11-2025,tamil nadu,viluppuram,605601,1,1,0
18-11-2025,tamil nadu,viluppuram,605602,2,0,0
18-11-2025,tamil nadu,viluppuram,605652,4,0,0
18-11-2025,tamil nadu,viluppuram,606201,2,1,0
18-11-2025,tamil nadu,viluppuram,606205,2,0,0
18-11-2025,tamil nadu,viluppuram,606207,3,0,0
18-11-2025,tamil nadu,viluppuram,607204,1,0,0
18-11-2025,telangana,jayashankar bhupalapally,506348,2,0,0
18-11-2025,telangana,ranga reddy,501505,1,0,0
18-11-2025,telangana,ranga reddy,501512,2,0,0
18-11-2025,uttar pradesh,firozabad,224164,0,4,0
18-11-2025,uttar pradesh,firozabad,224203,3,0,0
18-11-2025,uttar pradesh,firozabad,224204,0,1,0
18-11-2025,uttar pradesh,firozabad,224225,1,2,0
18-11-2025,uttar pradesh,firozabad,225408,1,4,0
18-11-2025,uttar pradesh,firozabad,225411,6,0,0
18-11-2025,uttar pradesh,mahrajganj,273162,7,11,0
18-11-2025,uttar pradesh,mahrajganj,273207,1,3,0
18-11-2025,uttar pradesh,mahrajganj,273304,3,2,0
18-11-2025,west bengal,darjeeling,734434,5,1,0
18-11-2025,west bengal,malda,732101,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515144,2,0,0
18-11-2025,andhra pradesh,ananthapuramu,515231,2,0,0
18-11-2025,andhra pradesh,ananthapuramu,515301,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515408,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515411,3,0,0
18-11-2025,andhra pradesh,ananthapuramu,515465,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515556,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515751,3,0,0
18-11-2025,andhra pradesh,ananthapuramu,515775,4,0,0
18-11-2025,andhra pradesh,ananthapuramu,515801,4,0,0
18-11-2025,andhra pradesh,ananthapuramu,515803,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515865,3,0,0
18-11-2025,andhra pradesh,ananthapuramu,515401,3,0,0
18-11-2025,andhra pradesh,ananthapuramu,515521,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515541,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515765,2,0,0
18-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533201,2,0,0
18-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533213,2,0,0
18-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533220,1,0,0
18-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533341,1,0,0
18-11-2025,west bengal,purulia,723127,6,1,0
18-11-2025,west bengal,purulia,723152,5,1,0
18-11-2025,west bengal,purulia,723154,2,0,0
18-11-2025,west bengal,purulia,723155,3,3,0
18-11-2025,west bengal,purulia,723202,11,1,0
18-11-2025,west bengal,purulia,723214,2,0,0
18-11-2025,andhra pradesh,ananthapuramu,515123,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515133,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515159,2,0,0
18-11-2025,andhra pradesh,ananthapuramu,515671,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515711,3,0,0
18-11-2025,andhra pradesh,ananthapuramu,515741,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515766,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515812,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515871,6,1,0
18-11-2025,andhra pradesh,ananthapuramu,515004,2,0,0
18-11-2025,andhra pradesh,ananthapuramu,515201,1,1,0
18-11-2025,andhra pradesh,ananthapuramu,515731,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515763,2,0,0
18-11-2025,andhra pradesh,ananthapuramu,515801,2,0,0
18-11-2025,andhra pradesh,ananthapuramu,515863,1,0,0
18-11-2025,assam,sivasagar,785663,1,0,0
18-11-2025,assam,sivasagar,785671,0,1,0
18-11-2025,assam,sivasagar,785680,2,2,0
18-11-2025,assam,sivasagar,785682,1,0,0
18-11-2025,assam,sivasagar,785698,0,1,0
18-11-2025,bihar,aurangabad,824121,1,1,0
18-11-2025,bihar,aurangabad,824122,0,1,0
18-11-2025,tamil nadu,tirupathur,635602,2,0,0
18-11-2025,tamil nadu,tirupathur,635811,3,1,0
18-11-2025,tamil nadu,tirupathur,635814,1,0,0
18-11-2025,tamil nadu,thiruvallur,600053,6,2,0
18-11-2025,tamil nadu,thiruvallur,600062,6,2,0
18-11-2025,tamil nadu,thiruvallur,600065,1,0,0
18-11-2025,tamil nadu,thiruvallur,600066,3,2,0
18-11-2025,tamil nadu,thiruvallur,600067,4,0,0
18-11-2025,tamil nadu,thiruvallur,600071,7,1,0
18-11-2025,tamil nadu,thiruvallur,600103,2,1,0
18-11-2025,tamil nadu,thiruvallur,600107,4,1,0
18-11-2025,tamil nadu,thiruvallur,601206,3,1,0
18-11-2025,tamil nadu,thiruvallur,631203,2,1,0
18-11-2025,tamil nadu,thiruvallur,631207,3,1,0
18-11-2025,tamil nadu,viluppuram,604301,4,0,0
18-11-2025,tamil nadu,viluppuram,605501,3,0,0
18-11-2025,tamil nadu,viluppuram,605803,1,1,0
18-11-2025,tamil nadu,viluppuram,606102,1,0,0
18-11-2025,tamil nadu,viluppuram,606204,0,1,0
18-11-2025,tamil nadu,viluppuram,606401,3,1,0
18-11-2025,tamil nadu,viluppuram,607107,1,1,0
18-11-2025,telangana,jayashankar bhupalapally,505503,2,1,0
18-11-2025,telangana,jayashankar bhupalapally,506169,2,0,0
18-11-2025,telangana,ranga reddy,501511,1,0,0
18-11-2025,uttar pradesh,firozabad,224126,1,0,0
18-11-2025,uttar pradesh,firozabad,224133,0,1,0
18-11-2025,uttar pradesh,firozabad,224141,3,5,0
18-11-2025,uttar pradesh,firozabad,224202,1,0,0
18-11-2025,uttar pradesh,firozabad,224208,1,0,0
18-11-2025,uttar pradesh,firozabad,224229,0,1,0
18-11-2025,uttar pradesh,mahrajganj,273151,5,9,0
18-11-2025,west bengal,darjeeling,734426,4,0,0
18-11-2025,west bengal,malda,732127,3,1,0
18-11-2025,west bengal,malda,732128,0,1,0
18-11-2025,west bengal,purulia,723101,7,6,0
18-11-2025,west bengal,purulia,723128,7,1,0
18-11-2025,west bengal,purulia,723129,8,1,0
18-11-2025,west bengal,purulia,723131,4,1,0
18-11-2025,west bengal,purulia,723143,9,0,0
18-11-2025,west bengal,purulia,723144,1,0,0
18-11-2025,west bengal,purulia,723146,2,0,0
18-11-2025,west bengal,purulia,723149,2,0,0
18-11-2025,west bengal,purulia,723163,0,1,0
18-11-2025,west bengal,purulia,723201,3,0,0
18-11-2025,west bengal,purulia,723213,4,0,0
18-11-2025,madhya pradesh,ashoknagar,473331,10,1,1
18-11-2025,madhya pradesh,ashoknagar,473335,5,0,0
18-11-2025,madhya pradesh,narsimhapur,487001,4,0,0
18-11-2025,madhya pradesh,narsimhapur,487221,5,1,0
18-11-2025,madhya pradesh,narsimhapur,487225,6,0,0
18-11-2025,madhya pradesh,narsimhapur,487330,2,0,0
18-11-2025,madhya pradesh,narsimhapur,487441,7,1,0
18-11-2025,madhya pradesh,narsimhapur,487661,1,1,0
18-11-2025,madhya pradesh,narsimhapur,487770,2,0,0
18-11-2025,maharashtra,gondia,441601,9,1,0
18-11-2025,maharashtra,gondia,441807,5,0,0
18-11-2025,maharashtra,gondia,441902,6,0,0
18-11-2025,maharashtra,mumbai suburban,400043,0,1,0
18-11-2025,maharashtra,mumbai suburban,400065,1,0,0
18-11-2025,mizoram,mamit,796501,1,0,0
18-11-2025,odisha,boudh,762018,1,0,0
18-11-2025,odisha,bargarh,768109,1,0,0
18-11-2025,odisha,jagatsinghapur,754120,1,0,0
18-11-2025,odisha,jagatsinghapur,754132,2,0,0
18-11-2025,odisha,jagatsinghapur,754141,2,2,0
18-11-2025,odisha,jajpur,755012,1,0,0
18-11-2025,odisha,jajpur,755013,3,0,0
18-11-2025,odisha,jajpur,755019,4,2,0
18-11-2025,odisha,jajpur,755027,1,0,0
18-11-2025,odisha,jajpur,755028,1,0,0
18-11-2025,odisha,keonjhar,756121,1,0,0
18-11-2025,odisha,keonjhar,758028,1,0,0
18-11-2025,odisha,keonjhar,758078,2,1,0
18-11-2025,odisha,khordha,751004,1,0,0
18-11-2025,odisha,khordha,751019,1,2,0
18-11-2025,odisha,khordha,752022,2,0,0
18-11-2025,odisha,khordha,752064,1,0,0
18-11-2025,odisha,nabarangpur,764049,1,0,0
18-11-2025,odisha,nabarangpur,764073,3,4,0
18-11-2025,odisha,sonepur,767045,1,0,0
18-11-2025,odisha,sonepur,767062,2,0,0
18-11-2025,odisha,sonepur,767068,0,1,0
18-11-2025,odisha,sundargarh,769001,2,0,0
18-11-2025,odisha,sundargarh,770002,1,0,0
18-11-2025,odisha,sundargarh,770012,2,0,0
18-11-2025,odisha,sundargarh,770015,1,0,0
18-11-2025,odisha,sundargarh,770024,1,0,0
18-11-2025,odisha,sundargarh,770035,1,0,0
18-11-2025,odisha,sundargarh,770070,1,0,0
18-11-2025,punjab,ferozepur,152001,1,0,0
18-11-2025,punjab,shahid bhagat singh nagar,144513,1,0,0
18-11-2025,rajasthan,jalore,307029,1,2,0
18-11-2025,rajasthan,jhunjhunu,331027,2,0,0
18-11-2025,rajasthan,jhunjhunu,333021,2,0,0
18-11-2025,rajasthan,jhunjhunu,333024,2,0,0
18-11-2025,rajasthan,jhunjhunu,333033,2,0,0
18-11-2025,rajasthan,jhunjhunu,333053,2,2,0
18-11-2025,rajasthan,jhunjhunu,333307,3,1,0
18-11-2025,rajasthan,jhunjhunu,333502,2,0,0
18-11-2025,rajasthan,jhunjhunu,333704,3,0,0
18-11-2025,rajasthan,jhunjhunu,333801,2,1,0
18-11-2025,bihar,purbi champaran,845302,0,1,0
18-11-2025,bihar,purbi champaran,845426,0,1,0
18-11-2025,bihar,purnia,854325,2,0,0
18-11-2025,chhattisgarh,manendragarh-chirmiri-bharatpur (m c b),497442,1,1,0
18-11-2025,gujarat,ahmedabad,380024,1,2,0
18-11-2025,gujarat,ahmedabad,382340,1,0,0
18-11-2025,gujarat,ahmedabad,382480,2,0,0
18-11-2025,gujarat,banas kantha,385120,4,4,0
18-11-2025,gujarat,banas kantha,385130,1,3,0
18-11-2025,gujarat,banas kantha,385320,3,4,1
18-11-2025,gujarat,banas kantha,385545,9,2,0
18-11-2025,gujarat,banas kantha,385565,7,5,0
18-11-2025,gujarat,banas kantha,385566,3,0,13
18-11-2025,jammu and kashmir,budgam,191113,7,2,0
18-11-2025,jammu and kashmir,bandipora,193501,7,6,0
18-11-2025,jammu and kashmir,baramulla,193101,8,5,0
18-11-2025,jammu and kashmir,baramulla,193103,4,0,0
18-11-2025,jharkhand,hazaribagh,825109,1,0,0
18-11-2025,jharkhand,hazaribagh,825301,5,0,0
18-11-2025,jharkhand,koderma,825318,0,1,0
18-11-2025,jharkhand,palamu,822113,0,3,0
18-11-2025,karnataka,bagalkote,587102,4,0,0
18-11-2025,karnataka,bagalkote,587103,8,0,0
18-11-2025,karnataka,bagalkote,587111,5,0,0
18-11-2025,karnataka,bagalkote,587154,1,0,0
18-11-2025,karnataka,bagalkote,587201,7,1,0
18-11-2025,karnataka,bagalkote,587204,0,1,0
18-11-2025,karnataka,bagalkote,587312,4,2,0
18-11-2025,karnataka,bagalkote,587201,1,0,0
18-11-2025,karnataka,bagalkote,587313,1,0,0
18-11-2025,karnataka,bengaluru rural,562110,6,1,0
18-11-2025,karnataka,bengaluru rural,562127,1,0,0
18-11-2025,karnataka,chamarajanagar,571123,1,0,0
18-11-2025,karnataka,chamarajanagar,571442,1,0,0
18-11-2025,karnataka,chikkamagaluru,577101,6,0,0
18-11-2025,karnataka,chikkamagaluru,577111,1,0,0
18-11-2025,karnataka,chikkamagaluru,577113,0,1,0
18-11-2025,karnataka,chikkamagaluru,577114,1,0,0
18-11-2025,karnataka,chikkamagaluru,577123,1,0,0
18-11-2025,karnataka,chikkamagaluru,577129,1,0,0
18-11-2025,karnataka,chikkamagaluru,577168,1,0,0
18-11-2025,karnataka,chikkamagaluru,577548,4,0,0
18-11-2025,karnataka,chikkaballapura,561206,1,0,0
18-11-2025,karnataka,chikkaballapura,562105,12,0,0
18-11-2025,karnataka,chikkaballapura,563128,1,1,0
18-11-2025,karnataka,chikkamagaluru,577102,1,0,0
18-11-2025,karnataka,chikkamagaluru,577548,1,0,0
18-11-2025,karnataka,davanagere,577003,3,0,0
18-11-2025,karnataka,davanagere,577004,2,1,1
18-11-2025,karnataka,davanagere,577006,6,0,0
18-11-2025,karnataka,davanagere,577213,3,0,0
18-11-2025,karnataka,davanagere,577224,3,0,0
18-11-2025,karnataka,davanagere,577534,2,1,0
18-11-2025,karnataka,davanagere,577551,2,0,0
18-11-2025,karnataka,hassan,573130,1,1,0
18-11-2025,karnataka,hassan,573201,2,0,0
18-11-2025,karnataka,hassan,573211,1,0,0
18-11-2025,karnataka,hassan,573220,0,1,0
18-11-2025,karnataka,shivamogga,577245,1,0,0
18-11-2025,karnataka,shivamogga,577401,3,0,0
18-11-2025,karnataka,shivamogga,577411,2,0,0
18-11-2025,karnataka,shivamogga,577417,1,0,0
18-11-2025,karnataka,shivamogga,577426,1,0,0
18-11-2025,karnataka,shivamogga,577427,3,0,0
18-11-2025,karnataka,shivamogga,577428,1,0,0
18-11-2025,karnataka,shivamogga,577429,7,0,0
18-11-2025,karnataka,tumakuru,561202,4,0,0
18-11-2025,karnataka,tumakuru,572102,2,0,0
18-11-2025,karnataka,tumakuru,572105,1,0,0
18-11-2025,karnataka,tumakuru,572107,3,0,0
18-11-2025,karnataka,tumakuru,572120,1,0,0
18-11-2025,karnataka,tumakuru,572125,3,0,0
