date,state,district,pincode,bio_age_5_17,bio_age_17_,match
08-12-2025,west bengal,darjeeling,734124,0,1,False
08-12-2025,west bengal,darjeeling,734227,0,1,False
08-12-2025,west bengal,hooghly,712426,0,1,False
08-12-2025,west bengal,hooghly,712705,3,2,False
08-12-2025,west bengal,jalpaiguri,735136,0,1,False
08-12-2025,west bengal,jalpaiguri,735139,0,1,False
08-12-2025,west bengal,jalpaiguri,735307,0,1,False
08-12-2025,west bengal,malda,732211,0,2,False
08-12-2025,west bengal,murshidabad,742162,1,0,False
08-12-2025,west bengal,murshidabad,742173,1,0,False
08-12-2025,west bengal,murshidabad,742190,1,0,False
08-12-2025,west bengal,purba medinipur,721668,3,0,False
08-12-2025,west bengal,south 24 parganas,743507,3,1,False
08-12-2025,west bengal,south 24 parganas,743603,0,1,False
08-12-2025,west bengal,uttar dinajpur,733144,2,1,False
08-12-2025,bihar,samastipur,848118,1,0,False
08-12-2025,bihar,saran,841247,0,1,False
08-12-2025,bihar,saran,841433,5,3,False
08-12-2025,bihar,vaishali,844139,2,1,False
08-12-2025,chhattisgarh,bastar,494115,24,11,False
08-12-2025,chhattisgarh,bastar,494441,1,6,False
08-12-2025,chhattisgarh,bilaspur,495223,12,4,False
08-12-2025,chhattisgarh,kondagaon,494230,21,8,False
08-12-2025,chhattisgarh,mohla-manpur-ambagarh chouki,491666,2,0,False
08-12-2025,chhattisgarh,narayanpur,494661,68,44,False
08-12-2025,chhattisgarh,rajnandgaon,491666,11,23,False
08-12-2025,chhattisgarh,uttar bastar kanker,494665,6,4,False
08-12-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,0,4,False
08-12-2025,goa,north goa,403004,1,1,False
08-12-2025,gujarat,ahmedabad,363610,2,6,False
08-12-2025,gujarat,botad,363610,1,0,False
08-12-2025,gujarat,gandhinagar,382024,3,5,False
08-12-2025,gujarat,gir somnath,362725,3,2,False
08-12-2025,gujarat,junagadh,362266,3,7,False
08-12-2025,gujarat,kachchh,370640,3,4,False
08-12-2025,gujarat,mahesana,382815,0,2,False
08-12-2025,gujarat,mahesana,382830,3,4,False
08-12-2025,gujarat,mahesana,384205,5,7,False
08-12-2025,gujarat,mahesana,384212,2,0,False
08-12-2025,gujarat,rajkot,364465,3,2,False
08-12-2025,gujarat,surat,394230,15,24,False
08-12-2025,gujarat,surat,394360,3,2,False
08-12-2025,uttar pradesh,sambhal,202412,21,13,False
08-12-2025,uttar pradesh,sambhal,202414,16,3,False
08-12-2025,uttar pradesh,sambhal,202421,21,6,False
08-12-2025,uttar pradesh,sambhal,202527,17,6,False
08-12-2025,uttar pradesh,unnao,209506,2,2,False
08-12-2025,uttar pradesh,unnao,241501,36,25,False
08-12-2025,uttar pradesh,unnao,241504,43,22,False
08-12-2025,uttarakhand,haridwar,247662,42,8,False
08-12-2025,west bengal,bankura,722111,0,1,False
08-12-2025,west bengal,bankura,722112,1,3,False
08-12-2025,west bengal,bankura,722145,2,4,False
08-12-2025,west bengal,bankura,722172,0,1,False
08-12-2025,west bengal,bankura,722175,1,1,False
08-12-2025,west bengal,bankura,722177,1,0,False
08-12-2025,west bengal,bankura,722181,1,2,False
08-12-2025,west bengal,birbhum,731213,6,11,False
08-12-2025,west bengal,cooch behar,736132,1,1,False
08-12-2025,west bengal,hooghly,712422,1,1,False
08-12-2025,west bengal,howrah,711326,1,6,False
08-12-2025,west bengal,jalpaiguri,735201,1,0,False
08-12-2025,west bengal,malda,732143,0,1,False
08-12-2025,west bengal,murshidabad,742109,0,1,False
08-12-2025,west bengal,murshidabad,742139,1,0,False
08-12-2025,west bengal,murshidabad,742157,5,5,False
08-12-2025,west bengal,murshidabad,742177,1,0,False
08-12-2025,west bengal,murshidabad,742182,3,2,False
08-12-2025,west bengal,north 24 parganas,700098,0,4,False
08-12-2025,west bengal,paschim medinipur,721165,1,1,False
08-12-2025,west bengal,paschim medinipur,721518,0,1,False
08-12-2025,west bengal,purba medinipur,721666,1,0,False
08-12-2025,west bengal,south 24 parganas,743606,0,1,False
08-12-2025,assam,lakhimpur,784162,1,2,False
08-12-2025,bihar,banka,813127,1,0,False
08-12-2025,bihar,lakhisarai,811315,7,4,False
08-12-2025,bihar,muzaffarpur,843153,3,5,False
08-12-2025,bihar,nalanda,805130,0,1,False
08-12-2025,bihar,patna,801502,3,6,False
08-12-2025,bihar,patna,803206,1,1,False
08-12-2025,bihar,samastipur,848118,1,0,False
08-12-2025,bihar,saran,841247,0,1,False
08-12-2025,bihar,saran,841433,5,3,False
08-12-2025,bihar,vaishali,844139,2,1,False
08-12-2025,chhattisgarh,bastar,494115,24,11,False
08-12-2025,chhattisgarh,bastar,494441,1,6,False
08-12-2025,chhattisgarh,bilaspur,495223,12,4,False
08-12-2025,chhattisgarh,kondagaon,494230,21,8,False
08-12-2025,chhattisgarh,mohla-manpur-ambagarh chouki,491666,2,0,False
08-12-2025,chhattisgarh,narayanpur,494661,68,44,False
08-12-2025,chhattisgarh,rajnandgaon,491666,11,23,False
08-12-2025,chhattisgarh,uttar bastar kanker,494665,6,4,False
08-12-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,0,4,False
08-12-2025,goa,north goa,403004,1,1,False
08-12-2025,gujarat,ahmedabad,363610,2,6,False
08-12-2025,gujarat,botad,363610,1,0,False
08-12-2025,gujarat,gandhinagar,382024,3,5,False
08-12-2025,gujarat,gir somnath,362725,3,2,False
08-12-2025,gujarat,junagadh,362266,3,7,False
08-12-2025,gujarat,kachchh,370640,3,4,False
08-12-2025,gujarat,mahesana,382815,0,2,False
08-12-2025,gujarat,mahesana,382830,3,4,False
08-12-2025,gujarat,mahesana,384205,5,7,False
08-12-2025,gujarat,mahesana,384212,2,0,False
08-12-2025,gujarat,rajkot,364465,3,2,False
08-12-2025,gujarat,surat,394230,15,24,False
08-12-2025,gujarat,surat,394360,3,2,False
08-12-2025,haryana,ambala,133021,1,3,False
08-12-2025,haryana,panchkula,134115,1,1,False
08-12-2025,himachal pradesh,kangra,176219,3,1,False
08-12-2025,himachal pradesh,mandi,171302,1,0,False
08-12-2025,jammu and kashmir,anantnag,192102,0,1,False
08-12-2025,jharkhand,garhwa,822127,1,3,False
08-12-2025,jharkhand,ramgarh,829117,4,7,False
08-12-2025,maharashtra,jalgaon,424116,2,6,False
08-12-2025,maharashtra,kolhapur,416117,4,3,False
08-12-2025,maharashtra,nagpur,440009,22,47,False
08-12-2025,mizoram,champhai,796290,1,1,False
08-12-2025,puducherry,yanam,533464,0,1,False
08-12-2025,puducherry,karaikal,609603,5,6,False
08-12-2025,puducherry,puducherry,605106,2,1,False
08-12-2025,puducherry,puducherry,605501,0,3,False
08-12-2025,punjab,amritsar,143110,5,13,False
08-12-2025,punjab,jalandhar,144013,3,1,False
08-12-2025,rajasthan,alwar,301712,2,1,False
08-12-2025,rajasthan,ganganagar,335023,0,4,False
08-12-2025,rajasthan,ganganagar,335771,2,2,False
08-12-2025,rajasthan,udaipur,313015,3,2,False
08-12-2025,tamil nadu,chengalpattu,603202,2,4,False
08-12-2025,tamil nadu,chennai,600029,8,10,False
08-12-2025,tamil nadu,chennai,600108,1,0,False
08-12-2025,tamil nadu,chennai,600112,6,5,False
08-12-2025,tamil nadu,kallakurichi,606107,3,0,False
08-12-2025,tamil nadu,kancheepuram,603202,29,18,False
08-12-2025,tamil nadu,kancheepuram,603404,0,2,False
08-12-2025,tamil nadu,karur,639003,3,7,False
08-12-2025,tamil nadu,madurai,625705,11,11,False
08-12-2025,tamil nadu,nagapattinam,611118,3,1,False
08-12-2025,tamil nadu,salem,636104,8,4,False
08-12-2025,tamil nadu,the nilgiris,643232,1,0,False
08-12-2025,tamil nadu,tirunelveli,627130,4,0,False
08-12-2025,tamil nadu,tirunelveli,627810,1,0,False
08-12-2025,tamil nadu,viluppuram,605107,0,2,False
08-12-2025,tamil nadu,viluppuram,605111,0,5,False
08-12-2025,tamil nadu,viluppuram,605502,1,0,False
08-12-2025,telangana,khammam,507138,1,0,False
08-12-2025,jharkhand,simdega,835201,9,35,False
08-12-2025,karnataka,mysuru,570021,4,0,False
08-12-2025,karnataka,shivamogga,577447,2,3,False
08-12-2025,kerala,kozhikode,673019,10,18,False
08-12-2025,madhya pradesh,chhatarpur,471202,14,6,False
08-12-2025,madhya pradesh,gwalior,474005,2,6,False
08-12-2025,madhya pradesh,jabalpur,482007,6,3,False
08-12-2025,andhra pradesh,alluri sitharama raju,507121,2,0,False
08-12-2025,andhra pradesh,east godavari,507111,4,0,False
08-12-2025,andhra pradesh,east godavari,507113,1,0,False
08-12-2025,andhra pradesh,east godavari,507134,1,1,False
08-12-2025,andhra pradesh,east godavari,533240,4,2,False
08-12-2025,andhra pradesh,west godavari,507114,4,3,False
08-12-2025,andhra pradesh,west godavari,507121,2,2,False
08-12-2025,arunachal pradesh,tirap,786629,0,1,False
08-12-2025,arunachal pradesh,tirap,786630,2,1,False
09-12-2025,andhra pradesh,east godavari,507134,6,0,False
09-12-2025,andhra pradesh,krishna,521225,2,3,False
09-12-2025,arunachal pradesh,tirap,786629,0,1,False
09-12-2025,assam,goalpara,783121,10,5,False
09-12-2025,bihar,arwal,804430,1,0,False
09-12-2025,bihar,aurangabad,824216,0,4,False
09-12-2025,bihar,aurangabad,824218,2,0,False
09-12-2025,bihar,banka,813117,0,1,False
09-12-2025,bihar,banka,813118,2,1,False
09-12-2025,bihar,banka,813126,0,1,False
09-12-2025,bihar,banka,813128,4,2,False
09-12-2025,bihar,bhagalpur,813231,1,2,False
09-12-2025,bihar,lakhisarai,811315,7,6,False
09-12-2025,bihar,muzaffarpur,843141,1,4,False
09-12-2025,bihar,muzaffarpur,843143,4,4,False
09-12-2025,bihar,nalanda,803204,0,3,False
09-12-2025,bihar,nawada,805130,22,19,False
09-12-2025,bihar,patna,801118,1,2,False
09-12-2025,bihar,patna,803206,1,2,False
09-12-2025,chandigarh,chandigarh,160055,2,2,False
09-12-2025,chhattisgarh,bastar,494115,53,36,False
09-12-2025,chhattisgarh,bastar,494230,0,1,False
09-12-2025,chhattisgarh,bijapur,494448,1,9,False
09-12-2025,chhattisgarh,dakshin bastar dantewada,494111,2,8,False
09-12-2025,chhattisgarh,dakshin bastar dantewada,494441,17,38,False
09-12-2025,chhattisgarh,korba,495453,1,3,False
09-12-2025,chhattisgarh,raipur,492007,18,18,False
09-12-2025,chhattisgarh,raipur,492011,22,9,False
09-12-2025,chhattisgarh,sukma,494115,44,8,False
09-12-2025,chhattisgarh,uttar bastar kanker,494230,11,4,False
09-12-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,21,38,False
09-12-2025,dadra and nagar haveli and daman and diu,daman,396210,0,1,False
09-12-2025,gujarat,ahmedabad,363610,0,4,False
09-12-2025,gujarat,ahmedabad,387810,22,12,False
09-12-2025,gujarat,amreli,365665,0,1,False
09-12-2025,gujarat,anand,388121,1,1,False
09-12-2025,gujarat,botad,363415,1,0,False
09-12-2025,gujarat,chhotaudepur,391175,1,1,False
09-12-2025,gujarat,gir somnath,362725,2,0,False
09-12-2025,gujarat,kachchh,370511,0,1,False
09-12-2025,gujarat,mahesana,382165,7,3,False
09-12-2025,gujarat,mahesana,382705,1,6,False
09-12-2025,gujarat,mahesana,382815,2,1,False
09-12-2025,gujarat,mahesana,382825,2,1,False
09-12-2025,gujarat,mahesana,382860,5,2,False
09-12-2025,gujarat,mahesana,384205,1,7,False
09-12-2025,gujarat,narmada,391121,0,4,False
09-12-2025,gujarat,porbandar,360560,3,3,False
09-12-2025,gujarat,surat,394111,0,1,False
09-12-2025,gujarat,surat,394230,14,14,False
09-12-2025,gujarat,surat,395620,2,1,False
09-12-2025,gujarat,vadodara,391155,1,6,False
09-12-2025,gujarat,valsad,396215,1,0,False
09-12-2025,haryana,panchkula,134115,0,1,False
09-12-2025,himachal pradesh,mandi,171304,7,11,False
09-12-2025,himachal pradesh,mandi,174403,2,2,False
09-12-2025,himachal pradesh,mandi,176122,0,1,False
09-12-2025,himachal pradesh,mandi,176123,0,1,False
09-12-2025,puducherry,yanam,533464,0,2,False
09-12-2025,puducherry,puducherry,605007,6,6,False
09-12-2025,puducherry,puducherry,605014,2,5,False
09-12-2025,puducherry,puducherry,605106,1,2,False
09-12-2025,punjab,jalandhar,144013,10,5,False
09-12-2025,rajasthan,ganganagar,335771,10,11,False
09-12-2025,rajasthan,jaipur,303802,1,5,False
09-12-2025,tamil nadu,kallakurichi,606107,2,0,False
09-12-2025,tamil nadu,kancheepuram,600027,0,1,False
09-12-2025,tamil nadu,nagapattinam,609601,1,0,False
09-12-2025,tamil nadu,nagapattinam,611118,0,8,False
09-12-2025,tamil nadu,tirunelveli,627130,1,1,False
09-12-2025,himachal pradesh,sirmaur,173028,1,0,False
09-12-2025,jammu and kashmir,jammu,184120,3,3,False
09-12-2025,jharkhand,godda,814145,3,0,False
09-12-2025,jharkhand,gumla,835201,0,2,False
09-12-2025,jharkhand,ramgarh,825314,6,1,False
09-12-2025,karnataka,hassan,573150,1,1,False
09-12-2025,karnataka,koppal,584121,0,2,False
09-12-2025,karnataka,mysuru,571608,1,0,False
09-12-2025,karnataka,shivamogga,577450,0,1,False
09-12-2025,karnataka,vijayapura,586102,3,2,False
09-12-2025,karnataka,vijayapura,586245,3,0,False
09-12-2025,madhya pradesh,alirajpur,457893,7,12,False
09-12-2025,madhya pradesh,bhopal,462021,3,6,False
09-12-2025,madhya pradesh,jabalpur,482007,7,7,False
09-12-2025,madhya pradesh,shajapur,465440,7,5,False
09-12-2025,madhya pradesh,tikamgarh,472338,31,17,False
09-12-2025,maharashtra,jalgaon,425127,31,26,False
09-12-2025,maharashtra,kolhapur,416117,0,1,False
09-12-2025,maharashtra,mumbai,400036,0,1,False
09-12-2025,mizoram,lunglei,796730,0,1,False
09-12-2025,telangana,adilabad,504215,2,2,False
09-12-2025,telangana,hyderabad,500063,2,0,False
09-12-2025,uttar pradesh,baghpat,250515,5,6,False
09-12-2025,uttar pradesh,baghpat,250602,2,2,False
09-12-2025,uttar pradesh,bara banki,225002,1,1,False
09-12-2025,uttar pradesh,bara banki,225402,2,0,False
09-12-2025,uttar pradesh,bara banki,227302,11,4,False
09-12-2025,uttar pradesh,budaun,202520,7,9,False
09-12-2025,uttar pradesh,bulandshahr,202395,15,10,False
09-12-2025,uttar pradesh,bulandshahr,245401,15,10,False
09-12-2025,uttar pradesh,bulandshahr,245411,10,5,False
09-12-2025,uttar pradesh,bulandshahr,245412,20,15,False
09-12-2025,uttar pradesh,farrukhabad,207504,12,6,False
09-12-2025,uttar pradesh,farrukhabad,207505,37,16,False
09-12-2025,uttar pradesh,firozabad,205130,12,2,False
09-12-2025,uttar pradesh,firozabad,205141,16,31,False
09-12-2025,uttar pradesh,firozabad,205151,28,16,False
09-12-2025,uttar pradesh,firozabad,215126,14,7,False
09-12-2025,uttar pradesh,kanpur dehat,209715,41,11,False
09-12-2025,uttar pradesh,lucknow,227111,22,17,False
09-12-2025,uttar pradesh,lucknow,227116,12,10,False
09-12-2025,uttar pradesh,mau,121705,11,9,False
09-12-2025,uttar pradesh,saharanpur,247670,7,2,False
09-12-2025,uttar pradesh,sambhal,202421,32,14,False
09-12-2025,uttar pradesh,unnao,229504,12,10,False
09-12-2025,uttar pradesh,unnao,229841,5,13,False
09-12-2025,uttar pradesh,unnao,241503,43,43,False
09-12-2025,uttar pradesh,varanasi,221209,0,1,False
09-12-2025,uttarakhand,dehradun,248202,1,0,False
09-12-2025,uttarakhand,haridwar,246763,52,8,False
09-12-2025,uttarakhand,udham singh nagar,263146,3,0,False
09-12-2025,west bengal,bankura,722172,1,2,False
09-12-2025,west bengal,hooghly,712411,0,1,False
09-12-2025,west bengal,hooghly,712420,0,4,False
09-12-2025,west bengal,hooghly,712704,1,2,False
09-12-2025,west bengal,jalpaiguri,735140,0,2,False
09-12-2025,west bengal,jalpaiguri,735201,0,2,False
09-12-2025,west bengal,malda,732147,2,1,False
09-12-2025,west bengal,malda,732212,2,0,False
09-12-2025,west bengal,murshidabad,742171,5,1,False
09-12-2025,west bengal,murshidabad,742177,1,0,False
09-12-2025,west bengal,purba medinipur,721664,1,1,False
09-12-2025,west bengal,purba medinipur,721666,1,0,False
09-12-2025,west bengal,south 24 parganas,743384,0,1,False
09-12-2025,west bengal,south 24 parganas,743390,0,1,False
09-12-2025,west bengal,south 24 parganas,743507,0,2,False
09-12-2025,west bengal,uttar dinajpur,733144,4,2,False
09-12-2025,west bengal,uttar dinajpur,733212,1,3,False
09-12-2025,andhra pradesh,west godavari,507135,3,2,False
09-12-2025,bihar,banka,813123,2,2,False
09-12-2025,bihar,begusarai,851119,1,5,False
09-12-2025,bihar,bhojpur,802237,0,1,False
09-12-2025,bihar,jehanabad,804433,0,1,False
09-12-2025,bihar,madhepura,852210,31,52,False
09-12-2025,bihar,nawada,805104,15,38,False
09-12-2025,bihar,patna,804454,4,7,False
09-12-2025,bihar,samastipur,848111,2,1,False
09-12-2025,bihar,samastipur,848118,0,6,False
09-12-2025,bihar,samastipur,848220,0,5,False
09-12-2025,bihar,vaishali,844131,0,1,False
09-12-2025,bihar,vaishali,844141,0,1,False
09-12-2025,chhattisgarh,bastar,494441,2,2,False
09-12-2025,chhattisgarh,gariyaband,494226,1,2,False
09-12-2025,chhattisgarh,gariyaband,494230,1,1,False
09-12-2025,chhattisgarh,narayanpur,494661,116,103,False
09-12-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,1,4,False
09-12-2025,dadra and nagar haveli and daman and diu,daman,396210,3,4,False
09-12-2025,dadra and nagar haveli and daman and diu,daman,396215,1,1,False
09-12-2025,dadra and nagar haveli and daman and diu,diu,362520,1,0,False
09-12-2025,gujarat,ahmedabad,382440,14,37,False
09-12-2025,gujarat,amreli,365660,0,3,False
09-12-2025,gujarat,arvalli,383350,15,15,False
09-12-2025,gujarat,bhavnagar,365565,0,2,False
09-12-2025,gujarat,junagadh,362266,1,3,False
09-12-2025,gujarat,mahesana,382715,15,16,False
09-12-2025,gujarat,mahesana,382730,5,2,False
09-12-2025,gujarat,mahesana,382732,3,8,False
09-12-2025,gujarat,mahesana,382830,2,1,False
09-12-2025,gujarat,mahesana,382865,3,2,False
09-12-2025,gujarat,navsari,396424,0,1,False
09-12-2025,gujarat,rajkot,364470,0,1,False
09-12-2025,gujarat,sabar kantha,383350,0,1,False
09-12-2025,gujarat,vadodara,390008,2,5,False
09-12-2025,gujarat,valsad,396230,0,2,False
09-12-2025,haryana,bhiwani,127110,0,3,False
09-12-2025,himachal pradesh,mandi,171302,1,1,False
09-12-2025,himachal pradesh,mandi,175137,0,1,False
09-12-2025,himachal pradesh,mandi,176121,14,1,False
09-12-2025,jammu and kashmir,pulwama,192306,15,3,False
09-12-2025,jharkhand,dhanbad,828308,1,1,False
09-12-2025,jharkhand,east singhbhum,832110,5,17,False
09-12-2025,jharkhand,ramgarh,825101,12,18,False
09-12-2025,mizoram,aizawl,796005,11,1,False
09-12-2025,mizoram,champhai,796290,2,1,False
09-12-2025,mizoram,lunglei,796581,0,1,False
09-12-2025,odisha,boudh,760020,1,0,False
09-12-2025,puducherry,puducherry,533464,5,3,False
09-12-2025,puducherry,puducherry,605501,5,2,False
09-12-2025,punjab,hoshiarpur,144203,1,1,False
09-12-2025,punjab,jalandhar,144012,13,11,False
09-12-2025,rajasthan,alwar,301712,2,3,False
09-12-2025,rajasthan,ganganagar,335023,2,3,False
09-12-2025,rajasthan,ganganagar,335705,2,4,False
09-12-2025,andhra pradesh,east godavari,507126,3,7,False
09-12-2025,andhra pradesh,east godavari,507129,7,17,False
09-12-2025,andhra pradesh,kurnool,518319,11,22,False
09-12-2025,tamil nadu,kancheepuram,602109,0,2,False
09-12-2025,tamil nadu,kanniyakumari,629305,0,1,False
09-12-2025,tamil nadu,madurai,625705,12,2,False
09-12-2025,tamil nadu,pudukkottai,622408,0,1,False
09-12-2025,tamil nadu,sivaganga,630006,0,1,False
09-12-2025,tamil nadu,thanjavur,614209,0,2,False
09-12-2025,tamil nadu,tirunelveli,627810,1,0,False
09-12-2025,tamil nadu,viluppuram,605502,1,5,False
09-12-2025,telangana,hyderabad,500025,3,4,False
09-12-2025,telangana,jangoan,506313,1,0,False
09-12-2025,telangana,mahabubnagar,509401,36,17,False
09-12-2025,telangana,nalgonda,508203,4,0,False
09-12-2025,telangana,suryapet,508222,2,0,False
09-12-2025,uttar pradesh,baghpat,250645,19,14,False
09-12-2025,uttar pradesh,bara banki,227131,64,26,False
09-12-2025,uttar pradesh,bareilly,262407,26,30,False
09-12-2025,uttar pradesh,bijnor,246738,0,1,False
09-12-2025,uttar pradesh,budaun,202525,21,14,False
09-12-2025,uttar pradesh,bulandshahr,202389,8,7,False
09-12-2025,uttar pradesh,bulandshahr,202391,2,6,False
09-12-2025,uttar pradesh,bulandshahr,202392,27,13,False
09-12-2025,uttar pradesh,bulandshahr,202397,9,3,False
09-12-2025,uttar pradesh,bulandshahr,245403,4,7,False
09-12-2025,uttar pradesh,bulandshahr,245405,19,14,False
09-12-2025,uttar pradesh,bulandshahr,245407,10,5,False
09-12-2025,uttar pradesh,farrukhabad,205302,13,11,False
09-12-2025,uttar pradesh,farrukhabad,206451,22,7,False
09-12-2025,uttar pradesh,fatehpur,216221,20,13,False
09-12-2025,uttar pradesh,firozabad,205142,18,6,False
09-12-2025,uttar pradesh,firozabad,205147,8,4,False
09-12-2025,uttar pradesh,jaunpur,222101,1,1,False
09-12-2025,uttar pradesh,jaunpur,222110,0,1,False
09-12-2025,uttar pradesh,lucknow,227202,18,10,False
09-12-2025,uttar pradesh,lucknow,227207,1,0,False
09-12-2025,uttar pradesh,lucknow,227308,20,12,False
09-12-2025,uttar pradesh,mainpuri,206301,24,18,False
09-12-2025,uttar pradesh,moradabad,202412,1,0,False
09-12-2025,uttar pradesh,sambhal,243640,2,0,False
09-12-2025,uttar pradesh,sultanpur,228172,4,0,False
09-12-2025,uttar pradesh,unnao,229503,8,4,False
09-12-2025,uttar pradesh,unnao,241502,20,19,False
09-12-2025,uttarakhand,nainital,263002,12,8,False
09-12-2025,west bengal,cooch behar,736166,1,1,False
09-12-2025,west bengal,dakshin dinajpur,733131,0,1,False
09-12-2025,west bengal,dakshin dinajpur,733149,1,3,False
09-12-2025,west bengal,dakshin dinajpur,733151,3,0,False
09-12-2025,west bengal,dakshin dinajpur,733154,1,1,False
09-12-2025,west bengal,darjeeling,734122,0,1,False
09-12-2025,west bengal,darjeeling,734319,0,2,False
09-12-2025,west bengal,hooghly,712247,1,2,False
09-12-2025,west bengal,hooghly,712418,1,0,False
09-12-2025,west bengal,hooghly,712705,0,1,False
09-12-2025,west bengal,jalpaiguri,735306,1,1,False
09-12-2025,west bengal,malda,732150,1,1,False
09-12-2025,west bengal,murshidabad,742176,1,0,False
09-12-2025,west bengal,murshidabad,742403,4,0,False
09-12-2025,west bengal,paschim medinipur,721141,0,1,False
09-12-2025,west bengal,paschim medinipur,721252,1,0,False
09-12-2025,west bengal,paschim medinipur,721502,17,4,False
09-12-2025,west bengal,purba medinipur,721142,0,2,False
09-12-2025,west bengal,purba medinipur,721167,1,0,False
09-12-2025,west bengal,purba medinipur,721630,1,2,False
09-12-2025,west bengal,purba medinipur,721668,2,4,False
09-12-2025,west bengal,uttar dinajpur,733150,1,0,False
09-12-2025,west bengal,uttar dinajpur,733216,1,4,False
09-12-2025,karnataka,koppal,584114,1,0,False
09-12-2025,karnataka,koppal,584130,0,1,False
09-12-2025,karnataka,mysuru,570021,2,0,False
09-12-2025,madhya pradesh,bhopal,462420,17,24,False
09-12-2025,madhya pradesh,chhindwara,480554,1,2,False
09-12-2025,madhya pradesh,dhar,454129,0,2,False
09-12-2025,madhya pradesh,gwalior,474005,11,15,False
09-12-2025,madhya pradesh,raisen,464776,5,9,False
09-12-2025,madhya pradesh,shajapur,465331,1,6,False
09-12-2025,madhya pradesh,tikamgarh,472446,7,6,False
09-12-2025,maharashtra,akola,444115,0,1,False
09-12-2025,maharashtra,jalgaon,424209,7,8,False
09-12-2025,maharashtra,mumbai,400090,0,1,False
09-12-2025,maharashtra,nagpur,440004,0,5,False
09-12-2025,maharashtra,sangli,416321,0,1,False
09-12-2025,maharashtra,thane,401206,0,3,False
09-12-2025,mizoram,mamit,796471,0,1,False
09-12-2025,odisha,khordha,752028,0,1,False
09-12-2025,odisha,sambalpur,768026,2,0,False
09-12-2025,puducherry,karaikal,609603,1,1,False
09-12-2025,puducherry,puducherry,670671,0,1,False
09-12-2025,puducherry,yanam,533464,2,1,False
09-12-2025,rajasthan,chittorgarh,323306,6,1,False
09-12-2025,rajasthan,jaipur,302023,0,4,False
09-12-2025,rajasthan,jaipur,302024,0,1,False
09-12-2025,rajasthan,jaipur,302025,0,3,False
09-12-2025,rajasthan,nagaur,341542,2,2,False
09-12-2025,rajasthan,pratapgarh,313605,23,18,False
09-12-2025,tamil nadu,chengalpattu,603202,11,2,False
09-12-2025,tamil nadu,cuddalore,606107,0,1,False
09-12-2025,andhra pradesh,alluri sitharama raju,507111,0,3,False
09-12-2025,andhra pradesh,east godavari,533240,9,9,False
09-12-2025,andhra pradesh,west godavari,507114,5,5,False
09-12-2025,andhra pradesh,west godavari,507121,4,8,False
09-12-2025,andhra pradesh,west godavari,507301,0,2,False
09-12-2025,bihar,banka,813116,0,2,False
09-12-2025,bihar,banka,813121,1,0,False
09-12-2025,bihar,banka,813224,2,3,False
09-12-2025,bihar,begusarai,851219,2,4,False
09-12-2025,bihar,bhagalpur,813112,1,3,False
09-12-2025,bihar,bhagalpur,813113,4,3,False
09-12-2025,bihar,bhagalpur,813129,3,2,False
09-12-2025,bihar,bhagalpur,813228,1,7,False
09-12-2025,bihar,bhagalpur,813233,1,1,False
09-12-2025,bihar,gaya,805130,1,0,False
09-12-2025,bihar,jehanabad,804454,3,4,False
09-12-2025,bihar,muzaffarpur,843139,0,1,False
09-12-2025,bihar,nalanda,805130,2,3,False
09-12-2025,bihar,nawada,805133,0,2,False
09-12-2025,bihar,patna,801502,1,6,False
09-12-2025,bihar,purnia,854206,18,31,False
09-12-2025,bihar,saharsa,852210,2,4,False
09-12-2025,bihar,saran,841105,0,1,False
09-12-2025,bihar,sitamarhi,843351,1,6,False
09-12-2025,chhattisgarh,bastar,494005,27,16,False
09-12-2025,chhattisgarh,bastar,494226,1,0,False
09-12-2025,chhattisgarh,dakshin bastar dantewada,494552,15,30,False
09-12-2025,chhattisgarh,kondagaon,494230,21,16,False
09-12-2025,chhattisgarh,mohla-manpur-ambagarh chouki,491666,0,3,False
09-12-2025,chhattisgarh,uttar bastar kanker,494669,23,29,False
09-12-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396193,2,1,False
09-12-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396235,2,5,False
09-12-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396240,1,9,False
09-12-2025,dadra and nagar haveli and daman and diu,diu,362540,0,3,False
09-12-2025,goa,north goa,403004,0,1,False
09-12-2025,gujarat,junagadh,362235,0,1,False
09-12-2025,gujarat,mahesana,382710,0,6,False
09-12-2025,gujarat,mahesana,382870,26,14,False
09-12-2025,gujarat,mahesana,384350,2,7,False
09-12-2025,gujarat,narmada,393155,0,3,False
09-12-2025,himachal pradesh,mandi,174402,0,1,False
09-12-2025,himachal pradesh,mandi,176120,13,4,False
09-12-2025,jammu and kashmir,samba,184120,4,4,False
09-12-2025,jharkhand,bokaro,827011,0,2,False
09-12-2025,jharkhand,east singhbhum,831008,1,2,False
09-12-2025,jharkhand,east singhbhum,831018,0,5,False
09-12-2025,tamil nadu,cuddalore,607402,4,2,False
09-12-2025,tamil nadu,kanniyakumari,629805,1,0,False
09-12-2025,tamil nadu,karur,639003,3,1,False
