date,state,district,pincode,age_0_5,age_5_17,age_18_greater
10-11-2025,uttar pradesh,sant kabir nagar,221304,3,4,0
10-11-2025,uttar pradesh,sant kabir nagar,221308,0,2,0
10-11-2025,uttar pradesh,sant kabir nagar,221309,2,2,0
10-11-2025,uttar pradesh,sant kabir nagar,221310,3,0,0
10-11-2025,uttar pradesh,sant kabir nagar,221401,6,2,0
10-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502300,1,0,0
10-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502318,1,0,0
10-11-2025,andhra pradesh,sri potti sriramulu nellore,524003,2,0,0
10-11-2025,andhra pradesh,sri potti sriramulu nellore,524004,4,4,0
10-11-2025,andhra pradesh,sri potti sriramulu nellore,524152,1,0,0
10-11-2025,andhra pradesh,sri potti sriramulu nellore,524218,1,0,0
10-11-2025,andhra pradesh,sri potti sriramulu nellore,524303,1,0,0
10-11-2025,andhra pradesh,sri potti sriramulu nellore,524311,0,1,0
10-11-2025,andhra pradesh,sri potti sriramulu nellore,524312,1,0,0
10-11-2025,andhra pradesh,sri potti sriramulu nellore,524323,2,0,0
10-11-2025,andhra pradesh,sri potti sriramulu nellore,524401,0,1,0
10-11-2025,andhra pradesh,y.s.r. kadapa,516203,2,0,0
10-11-2025,andhra pradesh,y.s.r. kadapa,516434,0,0,1
10-11-2025,andhra pradesh,y.s.r. kadapa,516501,1,0,1
10-11-2025,assam,cachar,788830,1,0,0
10-11-2025,bihar,kaimur (bhabua),821101,1,0,0
10-11-2025,chhattisgarh,balrampur-ramanujganj,497224,11,3,0
10-11-2025,delhi,east,110053,1,1,0
10-11-2025,delhi,east,110096,18,8,0
10-11-2025,delhi,north,110007,6,0,0
10-11-2025,delhi,south,110019,15,3,0
10-11-2025,delhi,south,110065,2,0,0
10-11-2025,delhi,south,110068,3,2,0
10-11-2025,delhi,south,110076,14,3,0
10-11-2025,delhi,west,110063,4,1,0
10-11-2025,delhi,west,110087,3,2,0
10-11-2025,gujarat,panch mahals,389172,0,1,0
10-11-2025,gujarat,panch mahals,389240,1,2,0
10-11-2025,gujarat,sabar kantha,383001,2,0,1
10-11-2025,gujarat,sabar kantha,383270,1,0,0
10-11-2025,gujarat,sabar kantha,383317,2,0,0
10-11-2025,gujarat,surendranagar,363001,2,0,0
10-11-2025,gujarat,surendranagar,363030,5,0,0
10-11-2025,gujarat,surendranagar,363435,2,0,0
10-11-2025,gujarat,surendranagar,363530,7,2,0
10-11-2025,gujarat,surendranagar,382765,1,0,0
10-11-2025,gujarat,dangs,394720,1,0,0
10-11-2025,haryana,yamunanagar,133103,2,0,0
10-11-2025,haryana,yamunanagar,135021,3,0,0
10-11-2025,haryana,yamunanagar,135101,6,0,0
10-11-2025,jharkhand,saraikela kharsawan,832401,8,2,0
10-11-2025,jharkhand,saraikela kharsawan,832402,1,0,0
10-11-2025,jharkhand,saraikela kharsawan,832403,2,0,0
10-11-2025,madhya pradesh,khandwa (east nimar),450881,1,1,0
10-11-2025,madhya pradesh,khargone (west nimar),451228,8,1,0
10-11-2025,madhya pradesh,khargone (west nimar),451442,1,0,0
10-11-2025,maharashtra,mumbai,400012,2,0,0
10-11-2025,maharashtra,mumbai,400016,4,0,0
10-11-2025,maharashtra,mumbai,400022,5,0,0
10-11-2025,maharashtra,mumbai,400034,1,0,0
10-11-2025,maharashtra,raigad,402109,3,2,0
10-11-2025,maharashtra,raigad,402111,1,0,0
10-11-2025,maharashtra,raigad,402202,1,0,0
10-11-2025,maharashtra,raigad,402301,3,0,0
10-11-2025,maharashtra,raigad,410201,5,1,0
10-11-2025,maharashtra,raigad,410202,0,1,0
10-11-2025,maharashtra,raigad,410221,1,0,0
10-11-2025,manipur,senapati,795015,1,0,0
10-11-2025,manipur,senapati,795118,1,0,0
10-11-2025,manipur,senapati,795150,1,0,0
10-11-2025,manipur,tamenglong,795159,4,1,0
10-11-2025,manipur,ukhrul,795142,18,17,0
10-11-2025,nagaland,dimapur,797112,5,3,0
10-11-2025,nagaland,dimapur,797116,1,2,0
10-11-2025,nagaland,kohima,797001,1,0,0
10-11-2025,nagaland,mon,798621,5,2,0
10-11-2025,nagaland,tuensang,798612,3,3,0
10-11-2025,west bengal,cooch behar,736131,2,0,0
10-11-2025,west bengal,cooch behar,736134,1,2,0
10-11-2025,west bengal,cooch behar,736157,1,1,0
10-11-2025,west bengal,cooch behar,736158,2,0,0
10-11-2025,west bengal,cooch behar,736167,1,0,0
10-11-2025,west bengal,cooch behar,736171,2,1,0
10-11-2025,west bengal,cooch behar,736172,1,0,0
10-11-2025,west bengal,north 24 parganas,700119,1,0,0
10-11-2025,west bengal,north 24 parganas,743127,0,1,0
10-11-2025,west bengal,north 24 parganas,743412,1,0,0
10-11-2025,west bengal,south 24 parganas,743318,3,2,0
10-11-2025,west bengal,south 24 parganas,743357,12,0,0
10-11-2025,west bengal,south 24 parganas,743374,2,0,0
10-11-2025,west bengal,south 24 parganas,743383,6,1,0
10-11-2025,telangana,kumuram bheem asifabad,504296,2,0,0
10-11-2025,telangana,medchal malkajgiri,500016,1,0,0
10-11-2025,telangana,medchal malkajgiri,500067,1,0,0
10-11-2025,telangana,medchal malkajgiri,500085,1,0,0
10-11-2025,telangana,medchal malkajgiri,500098,1,0,0
10-11-2025,telangana,medchal malkajgiri,500014,1,0,0
10-11-2025,telangana,warangal,506313,1,0,0
10-11-2025,telangana,warangal,506005,0,1,0
10-11-2025,telangana,warangal,506013,2,0,0
10-11-2025,telangana,warangal,506015,1,0,0
10-11-2025,telangana,yadadri bhuvanagiri,508116,3,0,0
10-11-2025,telangana,yadadri bhuvanagiri,508126,3,0,0
10-11-2025,telangana,yadadri bhuvanagiri,508252,4,0,0
10-11-2025,tripura,north tripura,799270,2,0,0
10-11-2025,tripura,north tripura,799279,3,0,0
10-11-2025,tripura,south tripura,799104,1,2,0
10-11-2025,tripura,south tripura,799144,5,0,0
10-11-2025,tripura,south tripura,799153,1,0,0
10-11-2025,tripura,west tripura,799202,0,1,0
10-11-2025,uttar pradesh,sant kabir nagar,221406,2,4,0
10-11-2025,gujarat,panch mahals,389220,1,0,0
10-11-2025,gujarat,panch mahals,389310,1,0,0
10-11-2025,gujarat,panch mahals,389350,1,0,0
10-11-2025,gujarat,panch mahals,389365,3,0,0
10-11-2025,gujarat,sabar kantha,383010,2,0,0
10-11-2025,gujarat,sabar kantha,383120,1,0,0
10-11-2025,gujarat,sabar kantha,383210,1,1,0
10-11-2025,gujarat,sabar kantha,383305,0,1,0
10-11-2025,gujarat,sabar kantha,383355,1,0,0
10-11-2025,gujarat,sabar kantha,383422,1,0,0
10-11-2025,gujarat,surendranagar,363421,1,0,0
10-11-2025,gujarat,surendranagar,363440,2,1,0
10-11-2025,gujarat,surendranagar,363510,2,0,0
10-11-2025,gujarat,surendranagar,382780,1,0,0
10-11-2025,haryana,yamunanagar,133105,1,0,0
10-11-2025,haryana,yamunanagar,135103,5,0,0
10-11-2025,haryana,yamunanagar,135133,7,1,0
10-11-2025,jharkhand,saraikela kharsawan,833216,4,0,0
10-11-2025,jharkhand,saraikela kharsawan,833220,4,0,0
10-11-2025,jharkhand,saraikela kharsawan,831013,1,1,0
10-11-2025,jharkhand,saraikela kharsawan,832404,0,1,0
10-11-2025,jharkhand,saraikela kharsawan,833216,1,0,0
10-11-2025,madhya pradesh,khandwa (east nimar),450116,1,1,0
10-11-2025,madhya pradesh,khandwa (east nimar),450554,1,0,0
10-11-2025,madhya pradesh,khandwa (east nimar),450771,10,0,0
10-11-2025,madhya pradesh,khargone (west nimar),451220,5,0,0
10-11-2025,madhya pradesh,khargone (west nimar),451224,1,0,0
10-11-2025,madhya pradesh,khargone (west nimar),451225,2,0,0
10-11-2025,madhya pradesh,khargone (west nimar),451335,3,6,1
10-11-2025,maharashtra,mumbai,400002,1,0,0
10-11-2025,maharashtra,mumbai,400008,2,1,0
10-11-2025,maharashtra,mumbai,400011,1,0,0
10-11-2025,maharashtra,mumbai,400013,4,1,0
10-11-2025,maharashtra,mumbai,400014,2,0,0
10-11-2025,maharashtra,mumbai,400015,0,1,0
10-11-2025,maharashtra,mumbai,400018,1,0,0
10-11-2025,maharashtra,mumbai,400026,1,0,0
10-11-2025,maharashtra,mumbai,400033,1,0,0
10-11-2025,maharashtra,raigad,402105,4,0,0
10-11-2025,maharashtra,raigad,402110,2,0,0
10-11-2025,maharashtra,raigad,402201,2,0,0
10-11-2025,maharashtra,raigad,402304,1,0,0
10-11-2025,maharashtra,raigad,410101,1,0,0
10-11-2025,maharashtra,raigad,410206,20,4,0
10-11-2025,manipur,bishnupur,795126,1,4,0
10-11-2025,manipur,bishnupur,795133,3,2,0
10-11-2025,manipur,bishnupur,795134,4,2,0
10-11-2025,manipur,chandel,795102,0,1,0
10-11-2025,manipur,churachandpur,795133,2,0,0
10-11-2025,manipur,jiribam,795116,2,2,0
10-11-2025,manipur,senapati,795002,0,1,0
10-11-2025,manipur,senapati,795007,1,0,0
10-11-2025,manipur,tamenglong,795147,1,0,0
10-11-2025,meghalaya,ri bhoi,781131,0,0,1
10-11-2025,meghalaya,ri bhoi,793101,0,1,3
10-11-2025,nagaland,dimapur,797103,0,1,0
10-11-2025,nagaland,dimapur,797106,0,1,0
10-11-2025,nagaland,kiphire,798611,6,4,0
10-11-2025,nagaland,mon,798603,2,0,0
10-11-2025,nagaland,phek,797107,1,1,0
10-11-2025,nagaland,zunheboto,798619,0,2,0
10-11-2025,punjab,s.a.s nagar,140306,1,0,0
10-11-2025,punjab,s.a.s nagar,140109,1,0,0
10-11-2025,punjab,s.a.s nagar,140501,1,0,0
10-11-2025,punjab,s.a.s nagar,140602,2,0,0
10-11-2025,punjab,s.a.s nagar,160059,1,0,0
10-11-2025,punjab,s.a.s nagar,160103,4,0,0
10-11-2025,punjab,s.a.s nagar,160104,1,0,0
10-11-2025,west bengal,cooch behar,735224,1,0,0
10-11-2025,west bengal,cooch behar,736156,3,0,0
10-11-2025,west bengal,cooch behar,736159,7,1,0
10-11-2025,west bengal,cooch behar,736181,0,1,0
10-11-2025,west bengal,north 24 parganas,700113,0,1,0
10-11-2025,west bengal,north 24 parganas,700131,1,0,0
10-11-2025,west bengal,north 24 parganas,700135,2,0,0
10-11-2025,west bengal,north 24 parganas,743245,1,0,0
10-11-2025,west bengal,north 24 parganas,743249,1,0,0
10-11-2025,west bengal,north 24 parganas,743425,1,0,0
10-11-2025,west bengal,north 24 parganas,743442,2,0,0
10-11-2025,west bengal,south 24 parganas,700104,1,0,0
10-11-2025,west bengal,south 24 parganas,743312,3,1,0
10-11-2025,west bengal,south 24 parganas,743371,5,0,0
10-11-2025,west bengal,south 24 parganas,743398,0,1,0
10-11-2025,west bengal,south 24 parganas,743613,1,1,0
10-11-2025,telangana,warangal,506310,1,0,0
10-11-2025,telangana,warangal,506001,1,1,0
10-11-2025,telangana,warangal,506371,1,0,0
10-11-2025,telangana,yadadri bhuvanagiri,508113,3,0,0
10-11-2025,telangana,yadadri bhuvanagiri,508286,2,0,0
10-11-2025,tripura,dhalai,799275,3,3,0
10-11-2025,tripura,dhalai,799278,0,1,0
10-11-2025,tripura,khowai,799203,1,0,0
10-11-2025,tripura,north tripura,799262,1,0,0
10-11-2025,tripura,north tripura,799263,2,2,0
10-11-2025,tripura,sepahijala,799103,2,0,0
10-11-2025,tripura,sepahijala,799131,6,3,0
10-11-2025,tripura,south tripura,799143,1,1,1
10-11-2025,tripura,south tripura,799155,4,0,0
10-11-2025,tripura,unakoti,799280,2,1,0
10-11-2025,tripura,unakoti,799290,1,0,0
10-11-2025,tripura,west tripura,799001,2,0,0
10-11-2025,tripura,west tripura,799035,2,0,0
10-11-2025,tripura,west tripura,799115,1,0,0
10-11-2025,tripura,west tripura,799201,1,1,0
10-11-2025,tripura,west tripura,799205,1,0,0
10-11-2025,tripura,west tripura,799212,1,0,0
10-11-2025,uttar pradesh,bara banki,225412,0,1,0
10-11-2025,uttar pradesh,sant kabir nagar,221404,4,5,0
10-11-2025,west bengal,cooch behar,736168,1,1,0
10-11-2025,west bengal,cooch behar,736173,1,0,0
10-11-2025,west bengal,north 24 parganas,700121,1,0,0
10-11-2025,west bengal,north 24 parganas,743166,3,0,0
10-11-2025,west bengal,north 24 parganas,743329,0,1,0
10-11-2025,west bengal,south 24 parganas,700063,1,0,0
10-11-2025,west bengal,south 24 parganas,700150,4,0,0
10-11-2025,west bengal,south 24 parganas,743330,5,0,0
10-11-2025,west bengal,south 24 parganas,743338,2,2,0
10-11-2025,west bengal,south 24 parganas,743351,2,1,0
10-11-2025,west bengal,south 24 parganas,743377,1,0,0
10-11-2025,chhattisgarh,uttar bastar kanker,494334,2,1,0
10-11-2025,chhattisgarh,uttar bastar kanker,494336,2,0,0
10-11-2025,delhi,central,110002,5,2,0
10-11-2025,delhi,east,110092,29,13,1
10-11-2025,delhi,north,110006,10,3,0
10-11-2025,delhi,south,110013,2,0,0
10-11-2025,delhi,south,110030,5,2,0
10-11-2025,delhi,south,110044,38,12,0
10-11-2025,delhi,south,110062,24,7,1
10-11-2025,delhi,west,110015,5,0,0
10-11-2025,delhi,west,110041,16,2,1
10-11-2025,gujarat,panch mahals,389230,1,2,0
10-11-2025,gujarat,panch mahals,389341,1,1,0
10-11-2025,gujarat,panch mahals,389390,1,0,0
10-11-2025,gujarat,sabar kantha,383245,1,0,0
10-11-2025,gujarat,sabar kantha,383345,1,0,0
10-11-2025,gujarat,sabar kantha,383350,1,0,0
10-11-2025,gujarat,surendranagar,363002,2,0,0
10-11-2025,gujarat,surendranagar,363110,1,1,0
10-11-2025,gujarat,surendranagar,363310,3,2,0
10-11-2025,gujarat,surendranagar,363330,1,0,0
10-11-2025,gujarat,surendranagar,382745,2,1,0
10-11-2025,gujarat,dangs,394716,3,0,0
10-11-2025,haryana,yamunanagar,133204,1,0,0
10-11-2025,haryana,yamunanagar,135002,1,0,0
10-11-2025,haryana,yamunanagar,135003,5,0,0
10-11-2025,jharkhand,saraikela kharsawan,832108,7,4,0
10-11-2025,jharkhand,saraikela kharsawan,833101,0,1,0
10-11-2025,jharkhand,saraikela kharsawan,831002,2,0,0
10-11-2025,jharkhand,saraikela kharsawan,832401,2,0,0
10-11-2025,jharkhand,saraikela kharsawan,832402,5,0,0
10-11-2025,madhya pradesh,khandwa (east nimar),450001,6,3,0
10-11-2025,madhya pradesh,khandwa (east nimar),450117,8,1,0
10-11-2025,madhya pradesh,khandwa (east nimar),450991,0,1,0
10-11-2025,madhya pradesh,khargone (west nimar),451113,2,0,0
10-11-2025,madhya pradesh,khargone (west nimar),451660,1,0,0
10-11-2025,maharashtra,mumbai,400003,1,1,0
10-11-2025,maharashtra,mumbai,400004,1,0,0
10-11-2025,maharashtra,mumbai,400031,2,0,0
10-11-2025,maharashtra,mumbai,400037,4,0,0
10-11-2025,maharashtra,raigad,400702,2,0,0
10-11-2025,maharashtra,raigad,402107,5,0,0
10-11-2025,maharashtra,raigad,410207,1,0,0
10-11-2025,maharashtra,raigad,410209,0,1,0
10-11-2025,manipur,chandel,795135,1,0,0
10-11-2025,manipur,churachandpur,795117,0,1,0
10-11-2025,manipur,churachandpur,795124,1,1,0
10-11-2025,manipur,churachandpur,795128,7,6,0
10-11-2025,manipur,kakching,795101,1,0,0
10-11-2025,manipur,tamenglong,795141,4,4,0
10-11-2025,manipur,thoubal,795130,1,3,0
10-11-2025,manipur,thoubal,795148,1,3,0
10-11-2025,meghalaya,ri bhoi,793104,0,0,1
10-11-2025,meghalaya,ri bhoi,793105,1,0,35
10-11-2025,meghalaya,ri bhoi,793116,0,0,8
10-11-2025,nagaland,mon,798602,1,0,0
10-11-2025,nagaland,wokha,797111,1,0,0
10-11-2025,punjab,s.a.s nagar,140110,1,0,0
10-11-2025,punjab,s.a.s nagar,140308,1,0,0
10-11-2025,punjab,s.a.s nagar,140604,2,1,0
10-11-2025,punjab,s.a.s nagar,160071,1,0,0
10-11-2025,telangana,kumuram bheem asifabad,504295,1,0,0
10-11-2025,telangana,kumuram bheem asifabad,504299,2,3,0
10-11-2025,telangana,kumuram bheem asifabad,504313,2,1,0
10-11-2025,telangana,medchal malkajgiri,500037,2,0,0
10-11-2025,telangana,medchal malkajgiri,500043,2,1,0
10-11-2025,telangana,medchal malkajgiri,500062,3,5,0
10-11-2025,telangana,medchal malkajgiri,500100,2,0,0
10-11-2025,telangana,medchal malkajgiri,501301,3,0,0
10-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502032,0,1,0
10-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502255,1,0,0
10-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502334,1,0,0
10-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502335,1,0,0
10-11-2025,andhra pradesh,sri potti sriramulu nellore,524222,1,0,0
10-11-2025,andhra pradesh,sri potti sriramulu nellore,524225,2,1,0
10-11-2025,andhra pradesh,sri potti sriramulu nellore,524226,1,0,0
10-11-2025,andhra pradesh,sri potti sriramulu nellore,524239,1,0,0
10-11-2025,andhra pradesh,sri potti sriramulu nellore,524409,1,1,0
10-11-2025,andhra pradesh,sri potti sriramulu nellore,524411,2,0,0
10-11-2025,andhra pradesh,y.s.r. kadapa,516216,1,0,0
10-11-2025,andhra pradesh,y.s.r. kadapa,516289,1,0,0
10-11-2025,andhra pradesh,y.s.r. kadapa,516360,2,0,1
10-11-2025,andhra pradesh,y.s.r. kadapa,516390,3,0,0
10-11-2025,assam,cachar,788931,11,0,0
10-11-2025,chhattisgarh,balrampur-ramanujganj,497119,4,0,0
10-11-2025,chhattisgarh,balrampur-ramanujganj,497220,6,2,0
10-11-2025,chhattisgarh,balrampur-ramanujganj,497223,24,5,0
11-11-2025,maharashtra,mumbai,400002,1,0,0
11-11-2025,maharashtra,mumbai,400011,2,1,0
11-11-2025,maharashtra,mumbai,400015,1,0,0
11-11-2025,maharashtra,mumbai,400017,0,1,0
11-11-2025,maharashtra,raigad,402105,1,1,0
11-11-2025,maharashtra,raigad,402108,1,1,0
11-11-2025,maharashtra,raigad,402203,1,0,0
11-11-2025,maharashtra,raigad,410101,1,0,0
11-11-2025,maharashtra,raigad,410201,2,0,0
11-11-2025,maharashtra,raigad,410207,1,0,0
11-11-2025,maharashtra,raigad,410210,3,1,0
11-11-2025,maharashtra,raigad,410218,1,1,0
11-11-2025,manipur,bishnupur,795133,6,1,0
11-11-2025,manipur,senapati,795112,1,1,0
11-11-2025,manipur,senapati,795118,0,2,0
11-11-2025,manipur,tamenglong,795141,0,3,0
11-11-2025,manipur,thoubal,795103,0,1,0
11-11-2025,manipur,thoubal,795130,1,1,0
11-11-2025,meghalaya,ri bhoi,793101,0,0,1
11-11-2025,nagaland,kiphire,798611,0,2,0
11-11-2025,nagaland,kohima,797001,0,1,0
11-11-2025,nagaland,longleng,798625,0,1,0
11-11-2025,nagaland,noklak,798626,0,8,0
11-11-2025,nagaland,peren,797110,3,0,0
11-11-2025,punjab,s.a.s nagar,140201,1,0,0
11-11-2025,punjab,s.a.s nagar,140501,1,0,0
11-11-2025,punjab,s.a.s nagar,140601,1,0,1
11-11-2025,punjab,s.a.s nagar,160055,1,1,0
11-11-2025,chhattisgarh,balrampur-ramanujganj,497118,1,4,0
11-11-2025,chhattisgarh,balrampur-ramanujganj,497224,6,1,0
11-11-2025,chhattisgarh,uttar bastar kanker,494333,3,0,0
11-11-2025,chhattisgarh,uttar bastar kanker,494635,1,0,0
11-11-2025,chhattisgarh,uttar bastar kanker,494776,8,0,0
11-11-2025,delhi,central,110003,3,0,0
11-11-2025,delhi,east,110032,4,0,0
11-11-2025,delhi,east,110051,5,0,0
11-11-2025,delhi,north,110084,18,3,0
11-11-2025,delhi,south,110017,5,0,0
11-11-2025,delhi,south,110019,3,2,0
11-11-2025,delhi,south,110065,2,1,0
11-11-2025,delhi,south,110074,3,0,0
11-11-2025,gujarat,panch mahals,389210,5,3,0
11-11-2025,gujarat,panch mahals,389220,1,0,0
11-11-2025,gujarat,panch mahals,389340,1,0,0
11-11-2025,gujarat,panch mahals,389341,1,1,0
11-11-2025,gujarat,panch mahals,389350,3,1,0
11-11-2025,gujarat,sabar kantha,383001,3,1,0
11-11-2025,gujarat,sabar kantha,383246,1,0,0
11-11-2025,gujarat,sabar kantha,383315,2,0,0
11-11-2025,gujarat,sabar kantha,383410,1,0,0
11-11-2025,gujarat,sabar kantha,383422,1,1,0
11-11-2025,gujarat,surendranagar,363415,1,1,0
11-11-2025,gujarat,surendranagar,363440,1,0,0
11-11-2025,gujarat,surendranagar,363510,2,1,0
11-11-2025,gujarat,surendranagar,382775,3,0,2
11-11-2025,gujarat,dangs,394710,5,1,0
11-11-2025,haryana,yamunanagar,135101,3,1,0
11-11-2025,jharkhand,saraikela kharsawan,833216,1,1,0
11-11-2025,jharkhand,saraikela kharsawan,833219,1,0,0
11-11-2025,jharkhand,saraikela kharsawan,832404,1,2,0
11-11-2025,madhya pradesh,khandwa (east nimar),450117,3,2,0
11-11-2025,madhya pradesh,khandwa (east nimar),450337,0,1,0
11-11-2025,madhya pradesh,khandwa (east nimar),450661,1,1,0
11-11-2025,madhya pradesh,khargone (west nimar),450661,1,0,0
11-11-2025,madhya pradesh,khargone (west nimar),451331,2,4,0
11-11-2025,telangana,kumuram bheem asifabad,504293,2,0,0
11-11-2025,telangana,medchal malkajgiri,500010,1,1,0
11-11-2025,telangana,medchal malkajgiri,500014,1,0,0
11-11-2025,telangana,medchal malkajgiri,500062,4,0,0
11-11-2025,telangana,medchal malkajgiri,501301,1,0,0
11-11-2025,telangana,medchal malkajgiri,500087,0,1,0
11-11-2025,telangana,warangal,506349,2,0,0
11-11-2025,telangana,warangal,506142,1,0,0
11-11-2025,telangana,yadadri bhuvanagiri,508115,1,0,0
11-11-2025,tripura,dhalai,799204,1,1,0
11-11-2025,tripura,khowai,799205,1,0,0
11-11-2025,tripura,north tripura,799261,1,0,0
11-11-2025,tripura,sepahijala,799102,3,3,0
11-11-2025,tripura,sepahijala,799103,1,0,0
11-11-2025,tripura,south tripura,799125,1,1,0
11-11-2025,tripura,south tripura,799141,5,3,0
11-11-2025,tripura,west tripura,799002,1,1,0
11-11-2025,tripura,west tripura,799003,1,0,0
11-11-2025,tripura,west tripura,799004,1,0,0
11-11-2025,tripura,west tripura,799008,2,1,0
11-11-2025,tripura,west tripura,799014,1,0,0
11-11-2025,tripura,west tripura,799100,0,1,0
11-11-2025,tripura,west tripura,799130,3,0,0
11-11-2025,uttar pradesh,sant kabir nagar,221303,1,2,0
11-11-2025,uttar pradesh,sant kabir nagar,221304,2,4,0
11-11-2025,west bengal,cooch behar,735122,1,0,0
11-11-2025,west bengal,cooch behar,736131,1,2,0
11-11-2025,west bengal,cooch behar,736145,1,1,0
11-11-2025,west bengal,cooch behar,736156,2,0,0
11-11-2025,west bengal,cooch behar,736157,0,1,0
11-11-2025,west bengal,cooch behar,736179,1,0,0
11-11-2025,west bengal,north 24 parganas,700124,1,1,0
11-11-2025,west bengal,north 24 parganas,743249,1,0,0
11-11-2025,west bengal,north 24 parganas,743329,2,0,0
11-11-2025,west bengal,south 24 parganas,700008,0,1,0
11-11-2025,west bengal,south 24 parganas,743318,1,2,0
11-11-2025,west bengal,south 24 parganas,743383,1,1,0
11-11-2025,west bengal,south 24 parganas,743399,2,3,0
11-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502247,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524234,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524314,0,1,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524404,3,1,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524409,1,0,0
11-11-2025,assam,cachar,788931,2,1,0
11-11-2025,chhattisgarh,balrampur-ramanujganj,497225,10,5,0
11-11-2025,chhattisgarh,uttar bastar kanker,494777,1,0,0
11-11-2025,delhi,central,110002,1,0,0
11-11-2025,delhi,central,110012,1,1,0
11-11-2025,delhi,central,110055,4,2,0
11-11-2025,delhi,east,110091,8,1,0
11-11-2025,delhi,east,110092,15,2,1
11-11-2025,delhi,south,110016,1,0,0
11-11-2025,delhi,south,110025,14,3,1
11-11-2025,delhi,south,110049,1,0,0
11-11-2025,delhi,west,110058,0,1,0
11-11-2025,delhi,west,110059,25,8,3
11-11-2025,delhi,west,110063,6,1,0
11-11-2025,gujarat,panch mahals,389115,6,0,0
11-11-2025,gujarat,panch mahals,389172,3,0,0
11-11-2025,gujarat,panch mahals,389240,1,1,0
11-11-2025,gujarat,panch mahals,389320,1,1,0
11-11-2025,gujarat,panch mahals,389380,1,0,0
11-11-2025,gujarat,panch mahals,389390,0,1,0
11-11-2025,gujarat,sabar kantha,383030,2,0,0
11-11-2025,gujarat,sabar kantha,383110,1,0,0
11-11-2025,gujarat,sabar kantha,383205,2,0,2
11-11-2025,gujarat,sabar kantha,383230,0,1,0
11-11-2025,gujarat,sabar kantha,383325,1,0,0
11-11-2025,gujarat,sabar kantha,383330,1,0,0
11-11-2025,gujarat,sabar kantha,383430,5,0,0
11-11-2025,gujarat,surendranagar,363035,1,0,0
11-11-2025,gujarat,surendranagar,363530,4,0,0
11-11-2025,gujarat,surendranagar,382750,0,1,0
11-11-2025,haryana,yamunanagar,133103,2,0,0
11-11-2025,haryana,yamunanagar,135001,8,0,0
11-11-2025,haryana,yamunanagar,135002,2,0,0
11-11-2025,haryana,yamunanagar,135102,7,0,0
11-11-2025,haryana,yamunanagar,135103,1,0,0
11-11-2025,jharkhand,saraikela kharsawan,831002,3,1,0
11-11-2025,jharkhand,saraikela kharsawan,832108,3,4,0
11-11-2025,jharkhand,saraikela kharsawan,832404,4,1,0
11-11-2025,jharkhand,saraikela kharsawan,832108,3,1,0
11-11-2025,madhya pradesh,khandwa (east nimar),450001,9,1,0
11-11-2025,madhya pradesh,khandwa (east nimar),450116,2,1,0
11-11-2025,madhya pradesh,khandwa (east nimar),450881,1,0,0
11-11-2025,madhya pradesh,khandwa (east nimar),451115,3,0,0
11-11-2025,madhya pradesh,khargone (west nimar),451001,11,1,0
11-11-2025,madhya pradesh,khargone (west nimar),451224,2,2,0
11-11-2025,madhya pradesh,khargone (west nimar),451225,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524004,7,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524101,2,1,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524124,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524137,2,1,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524201,3,2,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524223,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524301,2,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524344,0,1,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524403,2,0,0
11-11-2025,assam,cachar,788819,0,2,0
11-11-2025,maharashtra,mumbai,400004,2,0,0
11-11-2025,maharashtra,mumbai,400013,1,1,0
11-11-2025,maharashtra,mumbai,400037,2,0,0
11-11-2025,maharashtra,raigad,402106,1,0,0
11-11-2025,maharashtra,raigad,402304,3,1,0
11-11-2025,maharashtra,raigad,402403,1,0,0
11-11-2025,maharashtra,raigad,410204,1,0,0
11-11-2025,maharashtra,raigad,410205,1,0,0
11-11-2025,maharashtra,raigad,410220,1,0,0
11-11-2025,manipur,churachandpur,795128,3,6,0
11-11-2025,manipur,churachandpur,795139,1,0,0
11-11-2025,manipur,thoubal,795138,1,3,0
11-11-2025,meghalaya,ri bhoi,781131,0,8,2
11-11-2025,meghalaya,ri bhoi,793122,0,1,0
11-11-2025,nagaland,tuensang,798612,3,4,0
