,date,state,district,pincode,demo_age_5_17,demo_age_17_
12315,28-12-2025,delhi,central delhi,110005,5,32
12316,28-12-2025,delhi,east delhi,110091,10,101
12317,28-12-2025,delhi,north delhi,110084,21,174
12318,28-12-2025,delhi,north west delhi,110009,2,35
12319,28-12-2025,delhi,north west delhi,110035,3,33
12320,28-12-2025,delhi,north west delhi,110039,7,48
12321,28-12-2025,delhi,north west delhi,110056,0,3
12322,28-12-2025,delhi,north west delhi,110086,52,246
12323,28-12-2025,delhi,north west delhi,110088,5,23
12324,28-12-2025,delhi,north west delhi,110089,4,47
12325,28-12-2025,delhi,south delhi,110025,11,104
12326,28-12-2025,delhi,south delhi,110047,2,21
12327,28-12-2025,delhi,south delhi,110048,3,10
12328,28-12-2025,delhi,south west delhi,110028,0,12
12329,28-12-2025,delhi,south west delhi,110029,0,6
12330,28-12-2025,delhi,south west delhi,110030,0,8
12331,28-12-2025,delhi,south west delhi,110037,2,37
12332,28-12-2025,delhi,south west delhi,110038,1,2
12333,28-12-2025,delhi,south west delhi,110045,17,96
12334,28-12-2025,delhi,south west delhi,110047,0,3
12335,28-12-2025,delhi,south west delhi,110058,0,1
12336,28-12-2025,delhi,south west delhi,110061,2,13
12337,28-12-2025,delhi,west delhi,110015,5,50
12338,28-12-2025,delhi,west delhi,110027,1,36
12339,28-12-2025,delhi,west delhi,110059,29,362
12340,28-12-2025,delhi,west delhi,110063,6,40
12341,28-12-2025,gujarat,ahmadabad,380008,0,2
12342,28-12-2025,gujarat,ahmadabad,380013,0,4
12343,28-12-2025,gujarat,ahmadabad,380015,0,4
12344,28-12-2025,gujarat,ahmadabad,380024,0,4
12345,28-12-2025,gujarat,ahmadabad,380055,0,2
12346,28-12-2025,gujarat,ahmadabad,380061,0,7
12347,28-12-2025,gujarat,ahmadabad,382415,0,2
12348,28-12-2025,gujarat,ahmadabad,382435,1,0
12349,28-12-2025,gujarat,ahmadabad,382449,0,1
12350,27-12-2025,maharashtra,mumbai city,400001,1,3
12351,27-12-2025,maharashtra,mumbai city,400003,3,18
12352,27-12-2025,maharashtra,mumbai city,400009,0,11
12353,27-12-2025,maharashtra,mumbai city,400010,4,15
12354,27-12-2025,maharashtra,mumbai city,400017,4,45
12355,27-12-2025,maharashtra,mumbai city,400018,0,9
12356,27-12-2025,maharashtra,mumbai city,400025,1,11
12357,27-12-2025,maharashtra,mumbai city,400027,0,4
12358,27-12-2025,maharashtra,mumbai city,400033,1,16
12359,27-12-2025,maharashtra,mumbai( sub urban ),400042,0,1
12360,27-12-2025,maharashtra,mumbai( sub urban ),400043,0,3
12361,27-12-2025,maharashtra,mumbai( sub urban ),400064,0,1
12362,27-12-2025,maharashtra,mumbai( sub urban ),400078,0,1
12363,27-12-2025,maharashtra,mumbai( sub urban ),400083,0,1
12364,27-12-2025,maharashtra,mumbai( sub urban ),400086,0,2
12365,27-12-2025,maharashtra,nandurbar *,425409,0,7
12366,27-12-2025,tamil nadu,kanyakumari,629002,1,11
12367,27-12-2025,tamil nadu,kanyakumari,629153,1,6
12368,27-12-2025,tamil nadu,kanyakumari,629158,1,1
12369,27-12-2025,tamil nadu,kanyakumari,629160,1,5
12370,27-12-2025,tamil nadu,kanyakumari,629164,1,2
12371,27-12-2025,tamil nadu,kanyakumari,629169,1,2
12372,27-12-2025,tamil nadu,kanyakumari,629174,0,3
12373,27-12-2025,tamil nadu,kanyakumari,629177,1,0
12374,27-12-2025,tamil nadu,kanyakumari,629178,0,2
12375,27-12-2025,tamil nadu,kanyakumari,629252,1,1
12376,27-12-2025,tamil nadu,kanyakumari,629602,0,2
12377,27-12-2025,tamil nadu,kanyakumari,629801,1,2
12378,27-12-2025,tamil nadu,kanyakumari,629804,0,1
12379,27-12-2025,tamil nadu,kanyakumari,629901,1,0
12380,27-12-2025,tamil nadu,tirupattur,635655,1,1
12381,27-12-2025,tamil nadu,tirupattur,635801,1,1
12382,27-12-2025,tamil nadu,tirupattur,635808,1,2
12383,27-12-2025,tamil nadu,tirupattur,635814,0,6
12384,27-12-2025,tamil nadu,tiruvallur,600050,2,8
12385,27-12-2025,tamil nadu,tiruvallur,600062,10,52
12386,27-12-2025,tamil nadu,tiruvallur,601204,6,21
12387,27-12-2025,tamil nadu,tiruvallur,602026,2,22
12388,27-12-2025,tamil nadu,tiruvallur,602105,0,2
12389,27-12-2025,tamil nadu,tiruvallur,631202,0,4
12390,27-12-2025,tamil nadu,tiruvallur,631206,0,2
12391,27-12-2025,tamil nadu,villupuram,604207,0,5
12392,27-12-2025,tamil nadu,villupuram,604208,0,3
12393,27-12-2025,tamil nadu,villupuram,604305,0,2
12394,27-12-2025,tamil nadu,villupuram,604306,1,2
12395,27-12-2025,tamil nadu,villupuram,605402,1,3
12396,27-12-2025,tamil nadu,villupuram,605403,0,2
12397,27-12-2025,tamil nadu,villupuram,605601,0,3
12398,27-12-2025,tamil nadu,villupuram,605651,1,4
12399,27-12-2025,tamil nadu,villupuram,605702,0,1
12400,27-12-2025,tamil nadu,villupuram,605759,1,1
12401,27-12-2025,tamil nadu,villupuram,605803,0,8
12402,27-12-2025,telangana,jayashankar bhupalpally,506345,2,9
12403,27-12-2025,telangana,jayashankar bhupalpally,506356,3,22
12404,27-12-2025,telangana,k.v. rangareddy,500005,13,65
12405,27-12-2025,telangana,k.v. rangareddy,500032,2,17
12406,27-12-2025,telangana,k.v. rangareddy,500049,12,45
12407,27-12-2025,telangana,k.v. rangareddy,500055,3,23
12408,27-12-2025,telangana,k.v. rangareddy,500077,1,20
12409,27-12-2025,telangana,k.v. rangareddy,500078,2,18
12410,27-12-2025,telangana,k.v. rangareddy,500086,1,22
12411,27-12-2025,telangana,k.v. rangareddy,500104,2,4
12412,27-12-2025,telangana,k.v. rangareddy,500112,0,1
12413,27-12-2025,telangana,k.v. rangareddy,501141,3,13
12414,27-12-2025,telangana,k.v. rangareddy,501502,3,10
12415,27-12-2025,telangana,k.v. rangareddy,501503,6,17
12416,27-12-2025,telangana,k.v. rangareddy,509202,1,4
12417,27-12-2025,telangana,k.v. rangareddy,509207,2,23
12418,27-12-2025,telangana,k.v. rangareddy,509217,0,10
12419,27-12-2025,telangana,k.v. rangareddy,509321,2,15
12420,27-12-2025,telangana,k.v. rangareddy,509340,0,2
12421,27-12-2025,telangana,k.v. rangareddy,509357,0,2
12422,27-12-2025,telangana,komaram bheem,504292,4,29
12423,27-12-2025,telangana,medchal-malkajgiri,500010,5,26
12424,27-12-2025,telangana,medchal-malkajgiri,500040,1,8
12425,27-12-2025,telangana,medchal-malkajgiri,500067,3,13
12426,27-12-2025,telangana,medchal-malkajgiri,500098,2,15
12427,27-12-2025,telangana,medchal-malkajgiri,500101,1,1
12428,27-12-2025,telangana,medchal-malkajgiri,500103,0,2
12429,27-12-2025,telangana,medchal−malkajgiri,500055,0,5
12430,27-12-2025,telangana,medchal−malkajgiri,500085,0,2
12431,27-12-2025,telangana,medchal−malkajgiri,500087,0,3
12432,27-12-2025,telangana,medchal−malkajgiri,500090,2,2
12433,27-12-2025,telangana,warangal rural,506134,0,1
12434,27-12-2025,telangana,warangal rural,506330,2,25
12435,27-12-2025,telangana,warangal rural,506365,1,2
12436,27-12-2025,telangana,yadadri.,508111,2,5
12437,27-12-2025,telangana,yadadri.,508116,2,22
12438,27-12-2025,tripura,dhalai,799264,1,6
12439,27-12-2025,tripura,dhalai,799286,2,8
12440,27-12-2025,tripura,dhalai,799287,0,6
12441,27-12-2025,tripura,gomati,799013,0,9
12442,27-12-2025,tripura,gomati,799105,1,8
12443,27-12-2025,tripura,gomati,799116,2,5
12444,27-12-2025,tripura,gomati,799125,1,2
12445,27-12-2025,tripura,khowai,799205,1,4
12446,27-12-2025,tripura,north tripura,799264,0,5
12447,27-12-2025,tripura,north tripura,799277,0,9
12448,27-12-2025,tripura,north tripura,799279,1,0
12449,27-12-2025,tripura,north tripura,799288,0,1
12450,27-12-2025,tripura,south tripura,799101,1,10
12451,27-12-2025,tripura,south tripura,799104,0,11
12452,27-12-2025,tripura,south tripura,799105,1,0
12453,27-12-2025,tripura,south tripura,799108,0,6
12454,27-12-2025,tripura,south tripura,799114,1,8
12455,27-12-2025,tripura,south tripura,799120,0,2
12456,27-12-2025,tripura,south tripura,799155,1,11
12457,27-12-2025,tripura,south tripura,799157,0,1
12458,27-12-2025,tripura,unakoti,799288,0,1
12459,27-12-2025,tripura,unakoti,799290,2,4
12460,27-12-2025,tripura,west tripura,799001,0,11
12461,27-12-2025,tripura,west tripura,799002,1,9
12462,27-12-2025,tripura,west tripura,799003,2,10
12463,27-12-2025,tripura,west tripura,799009,0,12
12464,27-12-2025,tripura,west tripura,799035,1,21
12465,27-12-2025,tripura,west tripura,799201,0,1
12466,27-12-2025,tripura,west tripura,799210,0,6
12467,27-12-2025,uttar pradesh,allahabad,211003,5,135
12468,27-12-2025,uttar pradesh,allahabad,211007,0,8
12469,27-12-2025,uttar pradesh,allahabad,211010,0,12
12470,27-12-2025,uttar pradesh,allahabad,211016,3,98
12471,27-12-2025,uttar pradesh,allahabad,212108,0,23
12472,27-12-2025,uttar pradesh,allahabad,212302,2,18
12473,27-12-2025,uttar pradesh,allahabad,212303,8,57
12474,27-12-2025,uttar pradesh,allahabad,212305,2,17
12475,27-12-2025,uttar pradesh,allahabad,212401,2,17
12476,27-12-2025,uttar pradesh,allahabad,212503,1,24
12477,27-12-2025,uttar pradesh,allahabad,221503,9,105
12478,27-12-2025,uttar pradesh,allahabad,229413,1,9
12479,27-12-2025,uttar pradesh,barabanki,225002,0,1
12480,27-12-2025,uttar pradesh,barabanki,225003,1,2
12481,27-12-2025,uttar pradesh,barabanki,225203,0,1
12482,27-12-2025,uttar pradesh,bulandshahar,203203,0,1
12483,27-12-2025,uttar pradesh,bulandshahar,203205,0,1
12484,27-12-2025,uttar pradesh,faizabad,224153,1,19
12485,27-12-2025,uttar pradesh,faizabad,224188,3,13
12486,27-12-2025,uttar pradesh,faizabad,224201,0,14
12487,27-12-2025,uttar pradesh,faizabad,224203,0,15
12488,27-12-2025,uttar pradesh,faizabad,224204,2,20
12489,27-12-2025,uttar pradesh,faizabad,224225,1,8
12490,27-12-2025,uttar pradesh,jyotiba phule nagar,244222,0,3
12491,27-12-2025,uttar pradesh,maharajganj,273157,3,75
12492,27-12-2025,andaman and nicobar islands,andamans,744103,0,2
12493,27-12-2025,andhra pradesh,adilabad,504102,0,2
12494,27-12-2025,andhra pradesh,adilabad,504105,0,2
12495,27-12-2025,andhra pradesh,adilabad,504209,0,3
12496,27-12-2025,andhra pradesh,anantapur,515001,1,22
12497,27-12-2025,andhra pradesh,anantapur,515110,1,7
12498,27-12-2025,andhra pradesh,anantapur,515154,0,2
12499,27-12-2025,andhra pradesh,anantapur,515159,0,2
12500,27-12-2025,andhra pradesh,anantapur,515201,0,18
12501,27-12-2025,andhra pradesh,anantapur,515281,1,4
12502,27-12-2025,andhra pradesh,anantapur,515305,1,3
12503,27-12-2025,andhra pradesh,anantapur,515341,1,2
12504,27-12-2025,andhra pradesh,anantapur,515425,0,9
12505,27-12-2025,andhra pradesh,anantapur,515435,2,2
12506,27-12-2025,andhra pradesh,anantapur,515501,0,4
12507,27-12-2025,andhra pradesh,anantapur,515551,0,4
12508,27-12-2025,andhra pradesh,anantapur,515671,1,17
12509,27-12-2025,andhra pradesh,anantapur,515701,0,8
12510,27-12-2025,andhra pradesh,anantapur,515751,1,5
12511,27-12-2025,andhra pradesh,anantapur,515761,0,9
12512,27-12-2025,andhra pradesh,anantapur,515842,0,2
12513,27-12-2025,andhra pradesh,ananthapur,515002,1,1
12514,27-12-2025,andhra pradesh,ananthapur,515122,0,1
12515,27-12-2025,andhra pradesh,ananthapur,515123,0,2
12516,27-12-2025,andhra pradesh,ananthapur,515201,2,7
12517,27-12-2025,andhra pradesh,ananthapur,515231,0,2
12518,27-12-2025,andhra pradesh,ananthapur,515241,0,1
12519,27-12-2025,andhra pradesh,ananthapur,515301,0,2
12520,27-12-2025,andhra pradesh,ananthapur,515321,0,1
12521,27-12-2025,andhra pradesh,ananthapur,515425,0,1
12522,27-12-2025,andhra pradesh,ananthapur,515571,0,1
12523,27-12-2025,andhra pradesh,ananthapur,515581,0,2
12524,27-12-2025,andhra pradesh,ananthapur,515621,1,3
12525,27-12-2025,andhra pradesh,ananthapur,515751,3,4
12526,27-12-2025,andhra pradesh,ananthapur,515767,2,1
12527,27-12-2025,andhra pradesh,ananthapur,515775,0,1
12528,27-12-2025,andhra pradesh,ananthapur,515803,1,1
12529,27-12-2025,andhra pradesh,ananthapur,515863,0,1
12530,27-12-2025,andhra pradesh,cuddapah,516115,1,12
12531,27-12-2025,andhra pradesh,cuddapah,516162,0,2
12532,27-12-2025,andhra pradesh,cuddapah,516172,4,19
12533,27-12-2025,andhra pradesh,cuddapah,516216,0,4
12534,27-12-2025,andhra pradesh,cuddapah,516227,2,15
12535,27-12-2025,andhra pradesh,cuddapah,516237,1,3
12536,27-12-2025,andhra pradesh,cuddapah,516289,0,7
12537,27-12-2025,andhra pradesh,cuddapah,516339,0,4
12538,27-12-2025,andhra pradesh,cuddapah,516396,1,3
12539,27-12-2025,andhra pradesh,cuddapah,516434,1,19
12540,27-12-2025,andhra pradesh,cuddapah,516464,0,2
12541,27-12-2025,andhra pradesh,cuddapah,516474,0,3
12542,27-12-2025,andhra pradesh,cuddapah,516501,1,9
12543,27-12-2025,andhra pradesh,cuddapah,516505,1,2
12544,27-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533215,0,1
12545,27-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533232,0,0
12546,27-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533236,1,3
12547,27-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533247,0,1
12548,27-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533250,0,1
12549,27-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533251,0,3
12550,27-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533252,0,2
12551,27-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533255,0,4
12552,27-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533307,0,1
12553,27-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533577,1,3
12554,27-12-2025,andhra pradesh,hyderabad,500002,2,15
12555,27-12-2025,andhra pradesh,hyderabad,500006,1,13
12556,27-12-2025,andhra pradesh,hyderabad,500010,0,2
12557,27-12-2025,andhra pradesh,hyderabad,500011,2,6
12558,27-12-2025,andhra pradesh,hyderabad,500017,0,4
12559,27-12-2025,andhra pradesh,hyderabad,500026,0,2
12560,27-12-2025,andhra pradesh,hyderabad,500029,0,8
12561,27-12-2025,andhra pradesh,hyderabad,500034,0,5
12562,27-12-2025,andhra pradesh,hyderabad,500045,1,9
12563,27-12-2025,andhra pradesh,hyderabad,500050,0,1
12564,27-12-2025,andhra pradesh,hyderabad,500054,0,1
12565,27-12-2025,andhra pradesh,hyderabad,500065,1,8
12566,27-12-2025,andhra pradesh,hyderabad,500082,0,5
12567,27-12-2025,andhra pradesh,hyderabad,500085,0,1
12568,27-12-2025,andhra pradesh,k.v.rangareddy,500030,0,1
12569,27-12-2025,andhra pradesh,karimnagar,505152,0,1
12570,27-12-2025,andhra pradesh,karimnagar,505301,0,1
12571,27-12-2025,andhra pradesh,karimnagar,505327,1,2
12572,27-12-2025,andhra pradesh,karimnagar,505425,0,2
12573,27-12-2025,andhra pradesh,karimnagar,505469,0,3
12574,27-12-2025,andhra pradesh,karimnagar,505502,0,3
12575,27-12-2025,andhra pradesh,karimnagar,505505,0,1
12576,27-12-2025,andhra pradesh,karimnagar,505531,1,4
12577,27-12-2025,andhra pradesh,khammam,507002,0,10
12578,27-12-2025,andhra pradesh,khammam,507101,0,10
12579,27-12-2025,andhra pradesh,khammam,507120,0,6
12580,27-12-2025,andhra pradesh,khammam,507124,2,3
12581,27-12-2025,andhra pradesh,khammam,507129,1,1
12582,27-12-2025,andhra pradesh,khammam,507133,0,4
12583,27-12-2025,andhra pradesh,khammam,507158,1,1
12584,27-12-2025,andhra pradesh,khammam,507159,0,1
12585,27-12-2025,andhra pradesh,khammam,507163,0,5
12586,27-12-2025,andhra pradesh,khammam,507202,0,4
12587,27-12-2025,andhra pradesh,khammam,507304,0,4
12588,27-12-2025,andhra pradesh,khammam,507306,0,11
12589,27-12-2025,andhra pradesh,khammam,507316,1,2
12590,27-12-2025,andhra pradesh,mahabub nagar,509128,0,6
12591,27-12-2025,andhra pradesh,mahabub nagar,509210,0,3
12592,27-12-2025,andhra pradesh,mahabub nagar,509360,0,3
12593,27-12-2025,andhra pradesh,mahabub nagar,509408,0,1
12594,27-12-2025,andhra pradesh,mahbubnagar,509129,0,4
12595,27-12-2025,andhra pradesh,mahbubnagar,509152,0,2
12596,27-12-2025,andhra pradesh,mahbubnagar,509352,0,1
12597,27-12-2025,andhra pradesh,mahbubnagar,509410,0,1
12598,27-12-2025,andhra pradesh,medak,502114,0,1
12599,27-12-2025,andhra pradesh,medak,502246,1,1
12600,27-12-2025,andhra pradesh,medak,502256,0,1
12601,27-12-2025,andhra pradesh,medak,502325,0,4
12602,27-12-2025,andhra pradesh,medak,502331,0,1
12603,27-12-2025,andhra pradesh,n. t. r,520007,0,11
12604,27-12-2025,andhra pradesh,n. t. r,521190,2,5
12605,27-12-2025,andhra pradesh,n. t. r,521225,0,15
12606,27-12-2025,andhra pradesh,n. t. r,521402,0,1
12607,27-12-2025,andhra pradesh,n. t. r,521403,1,1
12608,27-12-2025,andhra pradesh,nalgonda,508004,0,2
12609,27-12-2025,andhra pradesh,nalgonda,508113,0,4
12610,27-12-2025,andhra pradesh,nalgonda,508115,0,3
12611,27-12-2025,andhra pradesh,nalgonda,508116,0,10
12612,27-12-2025,andhra pradesh,nalgonda,508201,0,7
12613,27-12-2025,andhra pradesh,nalgonda,508206,0,8
12614,27-12-2025,andhra pradesh,nalgonda,508212,0,3
12615,27-12-2025,andhra pradesh,nalgonda,508213,0,16
12616,27-12-2025,andhra pradesh,nalgonda,508233,0,4
12617,27-12-2025,andhra pradesh,nalgonda,508243,1,3
12618,27-12-2025,andhra pradesh,nalgonda,508244,0,4
12619,27-12-2025,andhra pradesh,nellore,524001,0,12
12620,27-12-2025,andhra pradesh,nellore,524003,1,10
12621,27-12-2025,andhra pradesh,nellore,524004,3,35
12622,27-12-2025,andhra pradesh,nellore,524005,0,3
12623,27-12-2025,andhra pradesh,nellore,524123,0,2
12624,27-12-2025,andhra pradesh,nellore,524203,1,2
12625,27-12-2025,andhra pradesh,nellore,524221,1,3
12626,27-12-2025,andhra pradesh,nellore,524306,0,4
12627,27-12-2025,andhra pradesh,nellore,524321,1,7
12628,27-12-2025,andhra pradesh,nellore,524322,0,10
12629,27-12-2025,andhra pradesh,nellore,524342,0,2
12630,27-12-2025,andhra pradesh,nellore,524403,0,6
12631,27-12-2025,andhra pradesh,nellore,524404,2,13
12632,27-12-2025,andhra pradesh,nellore,524406,1,3
12633,27-12-2025,andhra pradesh,nellore,524409,1,3
12634,27-12-2025,andhra pradesh,nellore,524412,1,11
12635,27-12-2025,andhra pradesh,nellore,524414,0,6
12636,27-12-2025,andhra pradesh,nizamabad,503001,0,12
12637,27-12-2025,andhra pradesh,nizamabad,503002,0,1
12638,27-12-2025,andhra pradesh,nizamabad,503120,0,1
12639,27-12-2025,andhra pradesh,nizamabad,503122,0,1
12640,27-12-2025,andhra pradesh,nizamabad,503123,0,2
12641,27-12-2025,andhra pradesh,nizamabad,503206,0,1
12642,27-12-2025,andhra pradesh,nizamabad,503212,0,1
12643,27-12-2025,andhra pradesh,nizamabad,503308,0,1
12644,27-12-2025,andhra pradesh,rangareddi,500030,1,0
12645,27-12-2025,andhra pradesh,rangareddi,500037,0,13
12646,27-12-2025,andhra pradesh,rangareddi,500043,1,2
12647,27-12-2025,andhra pradesh,rangareddi,500046,0,1
12648,27-12-2025,andhra pradesh,rangareddi,500075,0,1
12649,27-12-2025,andhra pradesh,rangareddi,500083,1,5
12650,27-12-2025,andhra pradesh,rangareddi,500087,0,9
12651,27-12-2025,andhra pradesh,rangareddi,500090,0,3
12652,27-12-2025,andhra pradesh,rangareddi,501141,1,7
12653,27-12-2025,andhra pradesh,rangareddi,501508,1,0
12654,27-12-2025,andhra pradesh,rangareddi,501511,0,2
12655,27-12-2025,andhra pradesh,rangareddi,509325,0,6
12656,27-12-2025,andhra pradesh,warangal,506005,0,6
12657,27-12-2025,andhra pradesh,warangal,506101,2,11
12658,27-12-2025,andhra pradesh,warangal,506104,0,1
12659,27-12-2025,andhra pradesh,warangal,506105,0,5
12660,27-12-2025,andhra pradesh,warangal,506135,0,11
12661,27-12-2025,andhra pradesh,warangal,506142,0,5
12662,27-12-2025,andhra pradesh,warangal,506151,0,1
12663,27-12-2025,andhra pradesh,warangal,506164,0,13
12664,27-12-2025,andhra pradesh,warangal,506168,0,3
12665,27-12-2025,andhra pradesh,warangal,506201,0,1
12666,27-12-2025,andhra pradesh,warangal,506310,1,6
12667,27-12-2025,andhra pradesh,warangal,506313,0,7
12668,27-12-2025,andhra pradesh,warangal,506314,0,4
12669,27-12-2025,andhra pradesh,y. s. r,516172,0,4
12670,27-12-2025,andhra pradesh,y. s. r,516203,0,1
12671,27-12-2025,andhra pradesh,y. s. r,516360,3,29
12672,27-12-2025,andhra pradesh,y. s. r,516362,2,4
12673,27-12-2025,andhra pradesh,y. s. r,516390,0,8
12674,27-12-2025,andhra pradesh,y. s. r,516411,0,2
12675,27-12-2025,andhra pradesh,y. s. r,516431,0,1
12676,27-12-2025,assam,karimganj,788120,0,1
12677,27-12-2025,assam,karimganj,788166,0,13
12678,27-12-2025,assam,karimganj,788711,2,4
12679,27-12-2025,assam,karimganj,788719,0,8
12680,27-12-2025,assam,karimganj,788724,4,41
12681,27-12-2025,assam,karimganj,788735,1,15
12682,27-12-2025,assam,north cachar hills,788819,0,5
12683,27-12-2025,uttar pradesh,maharajganj,273163,8,70
12684,27-12-2025,uttar pradesh,maharajganj,273207,5,24
12685,27-12-2025,uttar pradesh,sant ravidas nagar,221306,1,16
12686,27-12-2025,uttar pradesh,sant ravidas nagar,221314,0,16
12687,27-12-2025,uttar pradesh,sant ravidas nagar,221402,0,23
12688,27-12-2025,uttar pradesh,sant ravidas nagar,221409,0,5
12689,27-12-2025,uttar pradesh,sant ravidas nagar bhadohi,221303,0,1
12690,27-12-2025,uttarakhand,hardwar,247667,0,3
12691,27-12-2025,west bengal,barddhaman,713121,0,10
12692,27-12-2025,west bengal,barddhaman,713126,0,6
12693,27-12-2025,west bengal,barddhaman,713146,2,22
12694,27-12-2025,west bengal,barddhaman,713152,1,9
12695,27-12-2025,west bengal,barddhaman,713166,1,14
12696,27-12-2025,west bengal,barddhaman,713167,0,3
12697,27-12-2025,west bengal,barddhaman,713201,2,9
12698,27-12-2025,west bengal,barddhaman,713213,0,11
12699,27-12-2025,west bengal,barddhaman,713218,0,2
12700,27-12-2025,west bengal,barddhaman,713302,0,10
12701,27-12-2025,west bengal,barddhaman,713322,1,4
12702,27-12-2025,west bengal,barddhaman,713325,1,21
12703,27-12-2025,west bengal,barddhaman,713337,1,12
12704,27-12-2025,west bengal,barddhaman,713338,1,10
12705,27-12-2025,west bengal,barddhaman,713359,0,13
12706,27-12-2025,west bengal,barddhaman,713370,0,3
12707,27-12-2025,west bengal,barddhaman,713376,0,4
12708,27-12-2025,west bengal,barddhaman,713383,0,1
12709,27-12-2025,west bengal,barddhaman,713407,0,2
12710,27-12-2025,west bengal,barddhaman,713426,1,5
12711,27-12-2025,west bengal,barddhaman,713429,0,2
12712,27-12-2025,west bengal,bardhaman,713128,2,9
12713,27-12-2025,west bengal,bardhaman,713131,0,2
12714,27-12-2025,west bengal,bardhaman,713144,0,3
12715,27-12-2025,west bengal,bardhaman,713147,0,3
12716,27-12-2025,west bengal,bardhaman,713301,0,4
12717,27-12-2025,west bengal,bardhaman,713323,0,1
12718,27-12-2025,west bengal,bardhaman,713333,0,4
12719,27-12-2025,west bengal,bardhaman,713377,0,1
12720,27-12-2025,west bengal,bardhaman,713401,0,1
12721,27-12-2025,west bengal,bardhaman,713408,0,8
12722,27-12-2025,west bengal,bardhaman,713409,0,3
12723,27-12-2025,west bengal,bardhaman,713424,0,1
12724,27-12-2025,west bengal,bardhaman,713426,0,1
12725,27-12-2025,west bengal,bardhaman,713502,1,8
12726,27-12-2025,west bengal,bardhaman,713512,0,2
12727,27-12-2025,west bengal,bardhaman,713514,0,5
12728,27-12-2025,west bengal,east midnapore,721139,0,4
12729,27-12-2025,west bengal,east midnapore,721420,0,2
12730,27-12-2025,west bengal,east midnapore,721439,0,4
12731,27-12-2025,west bengal,east midnapore,721444,0,6
12732,27-12-2025,west bengal,east midnapore,721447,0,15
12733,27-12-2025,west bengal,east midnapore,721448,0,18
12734,27-12-2025,west bengal,east midnapore,721456,0,3
12735,27-12-2025,west bengal,east midnapore,721602,0,1
12736,27-12-2025,west bengal,east midnapore,721633,1,2
12737,27-12-2025,west bengal,east midnapore,721650,2,0
12738,27-12-2025,west bengal,east midnapore,721656,0,5
12739,27-12-2025,west bengal,haora,711106,0,5
12740,27-12-2025,west bengal,haora,711110,0,3
12741,27-12-2025,west bengal,haora,711205,0,3
12742,27-12-2025,west bengal,haora,711306,0,2
12743,27-12-2025,west bengal,haora,711309,0,8
12744,27-12-2025,west bengal,haora,711315,1,9
12745,27-12-2025,west bengal,haora,711401,0,8
12746,27-12-2025,west bengal,haora,711408,0,8
12747,27-12-2025,west bengal,hugli,712137,0,1
12748,27-12-2025,west bengal,hugli,712408,0,1
12749,27-12-2025,west bengal,koch bihar,735122,1,8
12750,27-12-2025,west bengal,koch bihar,735301,0,3
12751,27-12-2025,west bengal,koch bihar,736157,0,5
12752,27-12-2025,west bengal,koch bihar,736174,0,1
12753,27-12-2025,west bengal,maldah,732123,1,13
12754,27-12-2025,west bengal,maldah,732138,0,2
12755,27-12-2025,west bengal,maldah,732150,0,2
12756,27-12-2025,west bengal,maldah,732204,1,5
12757,27-12-2025,west bengal,maldah,732205,1,23
12758,27-12-2025,west bengal,maldah,732206,0,6
12759,27-12-2025,west bengal,maldah,732210,1,12
12760,27-12-2025,west bengal,north dinajpur,733128,1,6
12761,27-12-2025,west bengal,north twenty four parganas,700058,0,1
12762,27-12-2025,west bengal,north twenty four parganas,700102,0,1
12763,27-12-2025,west bengal,north twenty four parganas,700155,0,4
12764,27-12-2025,west bengal,north twenty four parganas,700157,0,1
12765,27-12-2025,west bengal,north twenty four parganas,743125,0,6
12766,27-12-2025,west bengal,north twenty four parganas,743165,0,1
12767,27-12-2025,west bengal,north twenty four parganas,743221,0,7
12768,27-12-2025,west bengal,north twenty four parganas,743223,0,1
12769,27-12-2025,west bengal,north twenty four parganas,743329,0,1
12770,27-12-2025,west bengal,north twenty four parganas,743442,0,9
12771,27-12-2025,west bengal,puruliya,723102,5,16
12772,27-12-2025,west bengal,puruliya,723128,8,29
12773,27-12-2025,west bengal,puruliya,723133,2,39
12774,27-12-2025,west bengal,puruliya,723151,3,23
12775,27-12-2025,west bengal,puruliya,723154,1,28
12776,27-12-2025,west bengal,puruliya,723155,3,34
12777,27-12-2025,west bengal,puruliya,723156,0,10
12778,27-12-2025,west bengal,puruliya,723157,0,4
12779,27-12-2025,west bengal,puruliya,723168,1,1
12780,27-12-2025,west bengal,puruliya,723201,10,66
12781,27-12-2025,west bengal,south dinajpur,733127,0,1
12782,27-12-2025,west bengal,south dinajpur,733133,0,3
12783,27-12-2025,west bengal,south dinajpur,733141,0,1
12784,27-12-2025,west bengal,south twenty four parganas,700070,0,4
12785,27-12-2025,west bengal,south twenty four parganas,700103,0,6
