,date,state,district,pincode,bio_age_5_17,bio_age_17_
45959,20-12-2025,telangana,medchal-malkajgiri,500062,4,1
45960,20-12-2025,telangana,medchal-malkajgiri,500072,7,4
45961,20-12-2025,telangana,medchal?malkajgiri,500090,1,0
45962,20-12-2025,telangana,medchal−malkajgiri,500083,1,0
45963,20-12-2025,telangana,medchal−malkajgiri,500087,2,1
45964,20-12-2025,telangana,rangareddy,501505,0,1
45965,20-12-2025,telangana,warangal rural,506006,1,1
45966,20-12-2025,telangana,warangal rural,506313,4,2
45967,20-12-2025,telangana,warangal rural,506331,2,1
45968,20-12-2025,telangana,warangal rural,506332,1,2
45969,20-12-2025,telangana,warangal urban,505497,3,0
45970,20-12-2025,telangana,warangal urban,506371,1,0
45971,20-12-2025,telangana,yadadri.,508101,6,0
45972,20-12-2025,telangana,yadadri.,508253,3,3
45973,20-12-2025,tripura,dhalai,799204,0,1
45974,20-12-2025,tripura,dhalai,799289,8,4
45975,20-12-2025,tripura,gomati,799104,2,0
45976,20-12-2025,tripura,khowai,799203,0,3
45977,20-12-2025,tripura,north tripura,799250,1,0
45978,20-12-2025,tripura,north tripura,799261,11,12
45979,20-12-2025,tripura,sepahijala,799103,2,3
45980,20-12-2025,tripura,sepahijala,799115,4,3
45981,20-12-2025,tripura,south tripura,799104,0,1
45982,20-12-2025,tripura,south tripura,799105,0,1
45983,20-12-2025,tripura,south tripura,799116,3,0
45984,20-12-2025,tripura,south tripura,799156,1,4
45985,20-12-2025,tripura,unakoti,799254,1,0
45986,20-12-2025,tripura,unakoti,799281,4,0
45987,20-12-2025,tripura,west tripura,799035,6,1
45988,20-12-2025,uttar pradesh,allahabad,211002,3,3
45989,20-12-2025,uttar pradesh,allahabad,211004,1,7
45990,20-12-2025,uttar pradesh,allahabad,211006,4,2
45991,20-12-2025,uttar pradesh,allahabad,211010,0,1
45992,20-12-2025,uttar pradesh,allahabad,211016,6,8
45993,20-12-2025,uttar pradesh,allahabad,211019,5,4
45994,20-12-2025,uttar pradesh,allahabad,212107,8,13
45995,20-12-2025,uttar pradesh,allahabad,212108,1,3
45996,20-12-2025,uttar pradesh,allahabad,212301,3,6
45997,20-12-2025,uttar pradesh,allahabad,212401,2,2
45998,20-12-2025,uttar pradesh,allahabad,212405,4,2
45999,20-12-2025,uttar pradesh,allahabad,228411,2,4
46000,20-12-2025,uttar pradesh,bulandshahar,202390,0,1
46001,20-12-2025,uttar pradesh,faizabad,224126,3,3
46002,20-12-2025,uttar pradesh,faizabad,224127,3,2
46003,20-12-2025,uttar pradesh,faizabad,224141,1,3
46004,20-12-2025,uttar pradesh,faizabad,224172,0,1
46005,20-12-2025,uttar pradesh,faizabad,224189,0,2
46006,20-12-2025,uttar pradesh,faizabad,224229,1,2
46007,20-12-2025,uttar pradesh,faizabad,225411,3,8
46008,20-12-2025,uttar pradesh,maharajganj,273155,11,11
46009,20-12-2025,uttar pradesh,maharajganj,273301,14,9
46010,20-12-2025,uttar pradesh,sant ravidas nagar,221407,1,0
46011,20-12-2025,uttarakhand,hardwar,247661,0,1
46012,20-12-2025,uttarakhand,hardwar,247667,1,2
46013,20-12-2025,west bengal,barddhaman,713102,6,4
46014,20-12-2025,west bengal,barddhaman,713121,0,3
46015,20-12-2025,west bengal,barddhaman,713123,0,1
46016,20-12-2025,west bengal,barddhaman,713126,1,0
46017,20-12-2025,west bengal,barddhaman,713130,5,2
46018,20-12-2025,west bengal,barddhaman,713142,1,3
46019,20-12-2025,west bengal,barddhaman,713144,5,4
46020,20-12-2025,west bengal,barddhaman,713166,2,3
46021,20-12-2025,west bengal,barddhaman,713167,1,3
46022,20-12-2025,west bengal,barddhaman,713202,0,1
46023,20-12-2025,west bengal,barddhaman,713203,1,1
46024,20-12-2025,west bengal,barddhaman,713501,0,1
46025,20-12-2025,west bengal,barddhaman,713512,7,3
46026,20-12-2025,west bengal,barddhaman,713514,2,3
46027,20-12-2025,west bengal,barddhaman,713519,0,1
46028,20-12-2025,west bengal,barddhaman,722205,1,0
46029,20-12-2025,west bengal,bardhaman,713125,0,1
46030,20-12-2025,west bengal,bardhaman,713128,1,0
46031,20-12-2025,west bengal,bardhaman,713143,0,4
46032,20-12-2025,west bengal,bardhaman,713154,0,1
46033,20-12-2025,west bengal,bardhaman,713337,0,1
46034,20-12-2025,west bengal,bardhaman,713359,0,1
46035,20-12-2025,west bengal,bardhaman,713407,1,3
46036,20-12-2025,west bengal,darjiling,734426,1,0
46037,20-12-2025,west bengal,east midnapore,721432,0,1
46038,20-12-2025,west bengal,east midnapore,721444,0,1
46039,20-12-2025,west bengal,east midnapore,721446,0,2
46040,20-12-2025,west bengal,east midnapore,721447,0,1
46041,20-12-2025,west bengal,east midnapore,721452,0,1
46042,20-12-2025,west bengal,east midnapore,721453,0,1
46043,20-12-2025,west bengal,east midnapore,721655,0,1
46044,20-12-2025,west bengal,haora,711226,1,0
46045,20-12-2025,west bengal,haora,711404,0,3
46046,20-12-2025,west bengal,hugli,712301,1,0
46047,20-12-2025,west bengal,koch bihar,735304,0,1
46048,20-12-2025,west bengal,koch bihar,736159,2,2
46049,20-12-2025,west bengal,koch bihar,736165,1,0
46050,20-12-2025,west bengal,koch bihar,736171,0,1
46051,20-12-2025,west bengal,koch bihar,736207,1,0
46052,20-12-2025,west bengal,maldah,732127,1,0
46053,20-12-2025,west bengal,maldah,732204,0,1
46054,20-12-2025,west bengal,maldah,732206,2,0
46055,20-12-2025,madhya pradesh,agar malwa,465449,4,17
46056,20-12-2025,madhya pradesh,ashok nagar,473331,16,14
46057,20-12-2025,madhya pradesh,hoshangabad,461771,9,2
46058,20-12-2025,madhya pradesh,hoshangabad,461881,0,2
46059,20-12-2025,madhya pradesh,khandwa,450001,13,12
46060,20-12-2025,madhya pradesh,khandwa,451115,2,0
46061,20-12-2025,madhya pradesh,khargone,450551,2,2
46062,20-12-2025,madhya pradesh,khargone,451001,33,31
46063,20-12-2025,madhya pradesh,khargone,451115,9,12
46064,20-12-2025,madhya pradesh,khargone,451224,3,3
46065,20-12-2025,madhya pradesh,khargone,451440,6,5
46066,20-12-2025,madhya pradesh,khargone,451442,5,8
46067,20-12-2025,madhya pradesh,narsinghpur,487110,3,3
46068,20-12-2025,madhya pradesh,narsinghpur,487221,10,2
46069,20-12-2025,madhya pradesh,narsinghpur,487441,13,2
46070,20-12-2025,madhya pradesh,west nimar,451001,0,7
46071,20-12-2025,madhya pradesh,west nimar,451111,0,2
46072,20-12-2025,maharashtra,ahmadnagar,413704,4,1
46073,20-12-2025,maharashtra,ahmadnagar,413710,9,3
46074,20-12-2025,maharashtra,ahmadnagar,413712,3,0
46075,20-12-2025,maharashtra,ahmadnagar,413720,1,4
46076,20-12-2025,maharashtra,ahmadnagar,413725,6,7
46077,20-12-2025,maharashtra,ahmadnagar,413726,4,2
46078,20-12-2025,maharashtra,ahmadnagar,414003,4,5
46079,20-12-2025,maharashtra,ahmadnagar,414301,1,2
46080,20-12-2025,maharashtra,ahmadnagar,414303,1,0
46081,20-12-2025,maharashtra,ahmadnagar,414305,7,19
46082,20-12-2025,maharashtra,ahmadnagar,414701,2,7
46083,20-12-2025,maharashtra,ahmadnagar,422610,15,8
46084,20-12-2025,maharashtra,ahmadnagar,423109,2,3
46085,20-12-2025,maharashtra,ahmadnagar,423605,0,1
46086,20-12-2025,maharashtra,ahmed nagar,413714,0,2
46087,20-12-2025,maharashtra,ahmed nagar,414604,0,1
46088,20-12-2025,maharashtra,aurangabad,431003,4,3
46089,20-12-2025,maharashtra,aurangabad,431101,3,4
46090,20-12-2025,maharashtra,aurangabad,431104,4,7
46091,20-12-2025,maharashtra,aurangabad,431115,6,7
46092,20-12-2025,maharashtra,aurangabad,431147,4,3
46093,20-12-2025,maharashtra,aurangabad,431148,3,4
46094,20-12-2025,maharashtra,bid,431127,0,1
46095,20-12-2025,maharashtra,bid,431515,0,3
46096,20-12-2025,maharashtra,buldana,443201,0,3
46097,20-12-2025,maharashtra,buldana,443202,0,1
46098,20-12-2025,maharashtra,buldana,443206,1,1
46099,20-12-2025,maharashtra,buldana,443401,0,2
46100,20-12-2025,maharashtra,buldana,443402,1,8
46101,20-12-2025,maharashtra,mumbai city,400003,3,1
46102,20-12-2025,maharashtra,mumbai city,400006,3,0
46103,20-12-2025,maharashtra,mumbai city,400012,7,6
46104,20-12-2025,maharashtra,mumbai city,400013,5,1
46105,20-12-2025,maharashtra,mumbai city,400034,5,2
46106,20-12-2025,maharashtra,mumbai( sub urban ),400043,2,2
46107,20-12-2025,maharashtra,mumbai( sub urban ),400072,0,1
46108,20-12-2025,maharashtra,mumbai( sub urban ),400089,0,1
46109,20-12-2025,maharashtra,mumbai( sub urban ),400093,0,1
46110,20-12-2025,maharashtra,nandurbar *,425412,0,2
46111,20-12-2025,maharashtra,osmanabad,413503,6,5
46112,20-12-2025,maharashtra,osmanabad,413506,2,2
46113,20-12-2025,maharashtra,osmanabad,413534,4,2
46114,20-12-2025,maharashtra,osmanabad,413601,9,6
46115,20-12-2025,maharashtra,osmanabad,413604,3,3
46116,20-12-2025,maharashtra,osmanabad,413605,3,2
46117,20-12-2025,maharashtra,osmanabad,413608,2,1
46118,20-12-2025,maharashtra,osmanabad,413623,8,0
46119,20-12-2025,maharashtra,osmanabad,413624,2,1
46120,20-12-2025,maharashtra,raigarh,402102,1,2
46121,20-12-2025,maharashtra,raigarh,402103,1,2
46122,20-12-2025,maharashtra,raigarh,402104,9,2
46123,20-12-2025,maharashtra,raigarh,402105,3,7
46124,20-12-2025,maharashtra,raigarh,402107,16,14
46125,20-12-2025,maharashtra,raigarh,402109,16,7
46126,20-12-2025,maharashtra,raigarh,402110,2,1
46127,20-12-2025,maharashtra,raigarh,402114,2,0
46128,20-12-2025,maharashtra,raigarh,402202,0,5
46129,20-12-2025,maharashtra,raigarh,402207,1,1
46130,20-12-2025,maharashtra,raigarh,402209,4,2
46131,20-12-2025,maharashtra,raigarh,402302,0,6
46132,20-12-2025,maharashtra,raigarh,410201,6,8
46133,20-12-2025,maharashtra,raigarh,410207,2,8
46134,20-12-2025,maharashtra,raigarh,410210,4,5
46135,20-12-2025,maharashtra,raigarh(mh),402209,0,1
46136,20-12-2025,maharashtra,washim *,444404,1,0
46137,20-12-2025,manipur,churachandpur,795139,1,0
46138,20-12-2025,manipur,imphal east,795114,2,2
46139,20-12-2025,manipur,imphal west,795001,6,2
46140,20-12-2025,manipur,imphal west,795004,0,4
46141,20-12-2025,manipur,imphal west,795134,1,1
46142,20-12-2025,manipur,senapati,795007,1,3
46143,20-12-2025,manipur,senapati,795104,7,3
46144,20-12-2025,manipur,senapati,795146,0,1
46145,20-12-2025,manipur,thoubal,795149,4,1
46146,20-12-2025,meghalaya,south west khasi hills,793114,1,1
46147,20-12-2025,meghalaya,west jaintia hills,793150,3,0
46148,20-12-2025,nagaland,dimapur,797106,1,1
46149,20-12-2025,nagaland,mokokchung,798601,2,5
46150,20-12-2025,nagaland,mon,798602,0,1
46151,20-12-2025,nagaland,tuensang,798626,0,2
46152,20-12-2025,nagaland,wokha,797111,9,13
46153,20-12-2025,odisha,anugul,759119,0,3
46154,20-12-2025,odisha,anugul,759127,1,1
46155,20-12-2025,odisha,baleshwar,756002,0,2
46156,20-12-2025,odisha,baleshwar,756028,0,1
46157,20-12-2025,odisha,baleshwar,756030,0,2
46158,20-12-2025,odisha,baleshwar,756033,0,1
46159,20-12-2025,odisha,baleshwar,756035,2,3
46160,20-12-2025,odisha,baleshwar,756046,2,1
46161,20-12-2025,odisha,baleshwar,756048,1,0
46162,20-12-2025,odisha,baleshwar,756085,0,2
46163,20-12-2025,odisha,baleshwar,756115,0,1
46164,20-12-2025,odisha,baleswar,756001,9,2
46165,20-12-2025,odisha,baleswar,756019,11,7
46166,20-12-2025,odisha,baleswar,756021,3,1
46167,20-12-2025,odisha,baleswar,756028,2,1
46168,20-12-2025,odisha,baleswar,756033,3,6
46169,20-12-2025,odisha,baleswar,756036,3,6
46170,20-12-2025,odisha,baleswar,756038,2,3
46171,20-12-2025,odisha,baleswar,756039,1,0
46172,20-12-2025,odisha,baleswar,756056,8,3
46173,20-12-2025,odisha,baleswar,756134,4,3
46174,20-12-2025,odisha,baudh,762014,0,1
46175,20-12-2025,odisha,debagarh,768108,9,3
46176,20-12-2025,odisha,jagatsinghpur,754132,0,3
46177,20-12-2025,odisha,jagatsinghpur,754140,0,3
46178,20-12-2025,odisha,jajapur,754023,2,2
46179,20-12-2025,odisha,jajapur,755010,2,0
46180,20-12-2025,odisha,jajapur,755011,4,6
46181,20-12-2025,odisha,jajapur,755012,0,2
46182,20-12-2025,odisha,jajapur,755014,6,4
46183,20-12-2025,odisha,jajapur,755016,0,3
46184,20-12-2025,odisha,jajapur,755017,6,6
46185,20-12-2025,odisha,jajapur,755036,0,4
46186,20-12-2025,odisha,jajapur,755049,0,3
46187,20-12-2025,odisha,kendujhar,756144,0,1
46188,20-12-2025,odisha,kendujhar,758002,1,2
46189,20-12-2025,odisha,kendujhar,758015,8,2
46190,20-12-2025,odisha,kendujhar,758016,5,1
46191,20-12-2025,odisha,kendujhar,758041,1,1
46192,20-12-2025,odisha,kendujhar,758076,3,2
46193,20-12-2025,odisha,kendujhar,758078,6,3
46194,20-12-2025,odisha,khorda,751004,1,0
46195,20-12-2025,odisha,khorda,751010,7,4
46196,20-12-2025,odisha,khorda,751016,2,4
46197,20-12-2025,odisha,khorda,751017,5,1
46198,20-12-2025,odisha,khorda,751019,6,4
46199,20-12-2025,odisha,khorda,751021,0,8
46200,20-12-2025,odisha,khorda,752021,8,1
46201,20-12-2025,odisha,khorda,752030,8,2
46202,20-12-2025,odisha,khorda,752050,10,3
46203,20-12-2025,odisha,khorda,752054,14,9
46204,20-12-2025,odisha,khorda,752055,3,0
46205,20-12-2025,odisha,khorda,752065,1,1
46206,20-12-2025,odisha,khorda,752115,1,0
46207,20-12-2025,odisha,khorda,754001,0,1
46208,20-12-2025,odisha,nabarangapur,764063,3,1
46209,20-12-2025,gujarat,sabarkantha,383110,5,2
46210,20-12-2025,gujarat,sabarkantha,383120,4,5
46211,20-12-2025,gujarat,sabarkantha,383215,11,10
46212,20-12-2025,gujarat,sabarkantha,383275,4,2
46213,20-12-2025,gujarat,sabarkantha,383355,2,9
46214,20-12-2025,gujarat,sabarkantha,383450,5,3
46215,20-12-2025,gujarat,surendra nagar,363030,17,12
46216,20-12-2025,gujarat,surendra nagar,363423,2,2
46217,20-12-2025,gujarat,surendra nagar,363425,2,4
46218,20-12-2025,gujarat,surendra nagar,363430,5,7
46219,20-12-2025,gujarat,surendra nagar,363510,3,8
46220,20-12-2025,gujarat,surendra nagar,382750,8,6
46221,20-12-2025,gujarat,surendra nagar,382765,16,6
46222,20-12-2025,gujarat,surendra nagar,382775,3,9
46223,20-12-2025,gujarat,surendra nagar,382780,2,2
46224,20-12-2025,gujarat,the dangs,394716,7,15
46225,20-12-2025,gujarat,the dangs,394730,15,10
46226,20-12-2025,haryana,gurgaon,122004,2,6
46227,20-12-2025,haryana,gurgaon,122009,2,0
46228,20-12-2025,haryana,gurgaon,122502,1,1
46229,20-12-2025,haryana,mewat,122108,17,11
46230,20-12-2025,haryana,yamuna nagar,133103,4,6
46231,20-12-2025,haryana,yamuna nagar,135002,2,3
46232,20-12-2025,haryana,yamuna nagar,135106,2,4
46233,20-12-2025,haryana,yamuna nagar,135133,9,11
46234,20-12-2025,jammu and kashmir,badgam,191111,6,7
46235,20-12-2025,jammu and kashmir,bandipore,193502,20,7
46236,20-12-2025,jammu and kashmir,baramula,193123,7,2
46237,20-12-2025,jammu and kashmir,baramula,193202,4,5
46238,20-12-2025,jammu and kashmir,baramula,193221,1,0
46239,20-12-2025,jammu and kashmir,baramula,193301,5,8
46240,20-12-2025,jammu and kashmir,baramula,193401,3,1
46241,20-12-2025,jammu and kashmir,leh,194101,1,1
46242,20-12-2025,jammu and kashmir,shupiyan,192303,26,16
46243,20-12-2025,jharkhand,pashchimi singhbhum,833102,0,1
46244,20-12-2025,jharkhand,pashchimi singhbhum,833215,1,2
46245,20-12-2025,jharkhand,seraikela-kharsawan,831002,10,6
46246,20-12-2025,jharkhand,seraikela-kharsawan,832401,7,7
46247,20-12-2025,jharkhand,seraikela-kharsawan,833102,0,2
46248,20-12-2025,jharkhand,seraikela-kharsawan,833220,5,7
46249,20-12-2025,jharkhand,seraikela-kharsawan,833220,0,1
46250,20-12-2025,karnataka,bagalkot,586126,0,2
46251,20-12-2025,karnataka,bagalkot,587102,1,0
46252,20-12-2025,karnataka,bagalkot,587112,1,1
46253,20-12-2025,karnataka,bagalkot,587119,2,3
46254,20-12-2025,karnataka,bagalkot,587122,3,0
46255,20-12-2025,karnataka,bagalkot,587311,6,4
46256,20-12-2025,karnataka,bagalkot,587313,15,7
46257,20-12-2025,karnataka,bagalkot,587330,3,3
46258,20-12-2025,karnataka,bagalkot *,587101,1,0
46259,20-12-2025,karnataka,bangalore,560006,0,2
46260,20-12-2025,karnataka,bangalore,560018,0,6
46261,20-12-2025,karnataka,bangalore,560021,2,7
46262,20-12-2025,karnataka,bangalore,560022,2,4
46263,20-12-2025,karnataka,bangalore,560028,1,1
46264,20-12-2025,karnataka,bangalore,560036,0,1
46265,20-12-2025,karnataka,bangalore,560039,0,2
46266,20-12-2025,karnataka,bangalore,560042,0,2
46267,20-12-2025,karnataka,bangalore,560049,5,4
46268,20-12-2025,karnataka,bangalore,560050,2,2
46269,20-12-2025,karnataka,bangalore,560051,0,1
46270,20-12-2025,karnataka,bangalore,560056,1,5
46271,20-12-2025,karnataka,bangalore,560058,3,9
46272,20-12-2025,karnataka,bangalore,560060,1,5
46273,20-12-2025,karnataka,bangalore,560061,0,5
46274,20-12-2025,karnataka,bangalore,560062,0,5
46275,20-12-2025,karnataka,bangalore,560064,4,2
46276,20-12-2025,karnataka,bangalore,560065,1,2
46277,20-12-2025,karnataka,bangalore,560073,1,5
46278,20-12-2025,karnataka,bangalore,560083,2,5
46279,20-12-2025,karnataka,bangalore,560086,5,9
46280,20-12-2025,karnataka,bangalore,560092,0,2
46281,20-12-2025,karnataka,bangalore,560096,3,1
46282,20-12-2025,karnataka,bangalore,560099,1,3
46283,20-12-2025,karnataka,bangalore,560103,1,1
46284,20-12-2025,karnataka,bangalore rural,560067,17,10
46285,20-12-2025,karnataka,bangalore rural,562114,9,6
46286,20-12-2025,karnataka,bangalore rural,562122,3,4
46287,20-12-2025,karnataka,bangalore rural,562135,117,9
46288,20-12-2025,karnataka,belgaum,590010,3,5
46289,20-12-2025,karnataka,belgaum,591102,2,9
46290,20-12-2025,karnataka,belgaum,591112,0,2
46291,20-12-2025,karnataka,belgaum,591123,6,2
46292,20-12-2025,karnataka,belgaum,591126,0,3
46293,20-12-2025,karnataka,belgaum,591128,0,2
46294,20-12-2025,karnataka,belgaum,591130,1,0
46295,20-12-2025,karnataka,belgaum,591212,1,2
46296,20-12-2025,karnataka,belgaum,591225,1,1
46297,20-12-2025,karnataka,belgaum,591234,2,0
46298,20-12-2025,karnataka,belgaum,591236,0,1
46299,20-12-2025,karnataka,belgaum,591238,2,2
46300,20-12-2025,karnataka,belgaum,591287,0,1
46301,20-12-2025,karnataka,belgaum,591302,1,5
46302,20-12-2025,karnataka,belgaum,591316,1,3
46303,20-12-2025,karnataka,belgaum,591317,2,4
46304,20-12-2025,karnataka,bellary,583102,7,12
46305,20-12-2025,karnataka,bellary,583116,2,2
46306,20-12-2025,karnataka,bellary,583122,7,13
46307,20-12-2025,karnataka,bellary,583126,1,1
46308,20-12-2025,karnataka,bellary,583201,12,12
46309,20-12-2025,karnataka,bellary,583212,6,5
46310,20-12-2025,karnataka,bellary,583214,4,2
46311,20-12-2025,karnataka,bellary,583217,1,0
46312,20-12-2025,karnataka,bellary,583221,2,2
46313,20-12-2025,karnataka,bellary,583239,0,3
46314,20-12-2025,karnataka,bengaluru,560002,0,1
46315,20-12-2025,karnataka,bengaluru,560006,2,1
46316,20-12-2025,karnataka,bengaluru,560009,2,0
46317,20-12-2025,karnataka,bengaluru,560011,2,5
46318,20-12-2025,karnataka,bengaluru,560027,7,3
46319,20-12-2025,karnataka,bengaluru,560028,0,1
46320,20-12-2025,karnataka,bengaluru,560033,3,0
46321,20-12-2025,karnataka,bengaluru,560041,10,3
46322,20-12-2025,karnataka,bengaluru,560051,3,4
46323,20-12-2025,karnataka,bengaluru,560054,10,5
46324,20-12-2025,karnataka,bengaluru,560056,8,5
46325,20-12-2025,karnataka,bengaluru,560063,1,0
46326,20-12-2025,karnataka,bengaluru,560064,10,16
46327,20-12-2025,karnataka,bengaluru,560065,3,1
46328,20-12-2025,karnataka,bengaluru,560067,20,1
46329,20-12-2025,karnataka,bengaluru,560071,1,2
46330,20-12-2025,karnataka,bengaluru,560073,11,4
46331,20-12-2025,karnataka,bengaluru,560087,5,1
46332,20-12-2025,karnataka,bengaluru,560091,28,19
46333,20-12-2025,karnataka,bengaluru,562149,4,1
46334,20-12-2025,karnataka,bijapur,586103,1,2
46335,20-12-2025,karnataka,bijapur,586112,1,2
46336,20-12-2025,karnataka,bijapur,586119,2,0
46337,20-12-2025,karnataka,bijapur,586130,1,2
46338,20-12-2025,karnataka,bijapur,586208,1,1
46339,20-12-2025,karnataka,bijapur,586215,1,1
46340,20-12-2025,karnataka,chamrajanagar,571126,1,0
46341,20-12-2025,karnataka,chamrajanagar,571342,2,2
46342,20-12-2025,karnataka,chamrajanagar,571444,44,6
46343,20-12-2025,karnataka,chamrajnagar,571313,0,1
46344,20-12-2025,karnataka,chamrajnagar,571441,0,1
46345,20-12-2025,karnataka,chickmagalur,577113,0,1
46346,20-12-2025,karnataka,chickmagalur,577116,2,1
46347,20-12-2025,karnataka,chickmagalur,577160,1,0
46348,20-12-2025,karnataka,chickmagalur,577180,0,1
46349,20-12-2025,karnataka,chickmagalur,577182,0,1
46350,20-12-2025,karnataka,chickmagalur,577228,1,2
46351,20-12-2025,karnataka,chikkaballapur,561207,4,10
46352,20-12-2025,karnataka,chikkaballapur,561211,5,0
46353,20-12-2025,karnataka,chikkaballapur,561213,6,6
46354,20-12-2025,karnataka,chikkaballapur,563125,17,6
46355,20-12-2025,karnataka,davangere,577218,2,1
46356,20-12-2025,karnataka,davangere,577225,0,1
46357,20-12-2025,karnataka,davangere,577512,6,1
46358,20-12-2025,karnataka,davangere,577525,0,1
46359,20-12-2025,karnataka,davangere,577528,6,5
46360,20-12-2025,karnataka,davangere,577589,2,1
46361,20-12-2025,karnataka,davangere,577601,14,9
46362,20-12-2025,karnataka,davangere,583213,1,1
46363,20-12-2025,karnataka,gulbarga,585103,4,11
46364,20-12-2025,karnataka,gulbarga,585292,1,2
46365,20-12-2025,karnataka,gulbarga,585306,2,2
46366,20-12-2025,karnataka,haveri *,581110,0,2
46367,20-12-2025,karnataka,mysore,570011,1,1
46368,20-12-2025,karnataka,mysore,570015,1,0
46369,20-12-2025,karnataka,mysore,570022,1,3
46370,20-12-2025,karnataka,mysore,571103,2,1
46371,20-12-2025,karnataka,mysore,571104,1,2
46372,20-12-2025,karnataka,mysore,571114,6,3
46373,20-12-2025,karnataka,mysore,571116,2,0
46374,20-12-2025,karnataka,mysore,571121,4,4
46375,20-12-2025,karnataka,mysore,571125,1,2
46376,20-12-2025,karnataka,mysore,571604,3,0
46377,20-12-2025,karnataka,mysore,571617,0,2
46378,20-12-2025,karnataka,ramanagar,562161,1,0
46379,20-12-2025,karnataka,shimoga,577211,0,1
46380,20-12-2025,karnataka,shimoga,577227,0,4
46381,20-12-2025,karnataka,shimoga,577233,0,1
46382,20-12-2025,karnataka,shimoga,577245,0,2
46383,20-12-2025,karnataka,shimoga,577425,0,1
46384,20-12-2025,karnataka,shimoga,577447,1,1
46385,20-12-2025,karnataka,tumkur,572118,2,2
46386,20-12-2025,karnataka,tumkur,572122,3,5
46387,20-12-2025,karnataka,tumkur,572127,5,3
46388,20-12-2025,karnataka,tumkur,572128,1,2
46389,20-12-2025,karnataka,tumkur,572136,0,2
46390,20-12-2025,karnataka,tumkur,572140,1,0
46391,20-12-2025,karnataka,tumkur,572201,2,5
46392,20-12-2025,karnataka,tumkur,572211,0,3
46393,20-12-2025,karnataka,tumkur,572218,4,4
46394,20-12-2025,kerala,kasargod,671314,2,1
46395,20-12-2025,kerala,kasargod,671533,0,1
46396,20-12-2025,kerala,kasargod,671551,0,1
46397,20-12-2025,odisha,sonapur,767016,10,2
46398,20-12-2025,odisha,subarnapur,767018,1,0
46399,20-12-2025,odisha,sundergarh,769001,2,1
46400,20-12-2025,odisha,sundergarh,769015,5,3
46401,20-12-2025,odisha,sundergarh,769043,1,2
46402,20-12-2025,odisha,sundergarh,770014,2,1
46403,20-12-2025,odisha,sundergarh,770023,1,0
46404,20-12-2025,odisha,sundergarh,770032,2,4
46405,20-12-2025,odisha,sundergarh,770033,3,7
46406,20-12-2025,odisha,sundergarh,770036,7,9
46407,20-12-2025,odisha,sundergarh,770037,1,4
46408,20-12-2025,odisha,sundergarh,770039,2,1
46409,20-12-2025,odisha,sundergarh,770051,2,4
46410,20-12-2025,odisha,anugul,759127,0,1
46411,20-12-2025,odisha,baleshwar,756002,0,2
46412,20-12-2025,odisha,baleshwar,756019,0,1
46413,20-12-2025,odisha,baleshwar,756021,0,1
46414,20-12-2025,odisha,sonapur,767017,0,1
46415,20-12-2025,puducherry,pondicherry,605001,2,4
46416,20-12-2025,puducherry,pondicherry,605003,0,1
46417,20-12-2025,puducherry,pondicherry,605007,4,4
46418,20-12-2025,puducherry,pondicherry,605008,0,5
46419,20-12-2025,puducherry,pondicherry,605011,1,3
46420,20-12-2025,punjab,firozpur,142044,1,0
46421,20-12-2025,punjab,firozpur,152001,0,2
46422,20-12-2025,punjab,firozpur,152121,0,1
46423,20-12-2025,punjab,muktsar,152031,1,2
46424,20-12-2025,punjab,muktsar,152107,1,1
46425,20-12-2025,punjab,nawanshahr,144421,0,1
46426,20-12-2025,punjab,nawanshahr,144507,0,2
46427,20-12-2025,punjab,nawanshahr,144516,0,2
46428,20-12-2025,punjab,nawanshahr,144526,0,1
46429,20-12-2025,punjab,sas nagar (mohali),140603,8,2
46430,20-12-2025,punjab,sas nagar (mohali),160014,0,1
46431,20-12-2025,punjab,sas nagar (mohali),160062,2,1
46432,20-12-2025,punjab,shaheed bhagat singh nagar,144512,2,0
46433,20-12-2025,punjab,shaheed bhagat singh nagar,144517,5,1
46434,20-12-2025,punjab,shaheed bhagat singh nagar,144526,1,0
46435,20-12-2025,rajasthan,chittaurgarh,312601,0,1
46436,20-12-2025,rajasthan,chittaurgarh,312613,0,1
46437,20-12-2025,rajasthan,chittaurgarh,312901,1,0
46438,20-12-2025,rajasthan,jalor,307029,12,16
46439,20-12-2025,rajasthan,jalor,307030,6,10
46440,20-12-2025,rajasthan,jalor,307515,2,3
46441,20-12-2025,rajasthan,jalor,343028,1,1
46442,20-12-2025,rajasthan,jalor,343041,44,38
46443,20-12-2025,rajasthan,jhunjhunun,331026,3,2
46444,20-12-2025,rajasthan,jhunjhunun,331027,3,2
46445,20-12-2025,rajasthan,jhunjhunun,332716,0,1
46446,20-12-2025,rajasthan,jhunjhunun,333023,4,3
46447,20-12-2025,rajasthan,jhunjhunun,333026,8,20
46448,20-12-2025,rajasthan,jhunjhunun,333029,7,2
46449,20-12-2025,rajasthan,jhunjhunun,333053,3,3
46450,20-12-2025,rajasthan,jhunjhunun,333303,1,2
46451,20-12-2025,rajasthan,jhunjhunun,333305,3,3
46452,20-12-2025,rajasthan,jhunjhunun,333702,1,1
46453,20-12-2025,rajasthan,jhunjhunun,333704,4,2
46454,20-12-2025,tamil nadu,kanyakumari,629151,1,0
46455,20-12-2025,tamil nadu,kanyakumari,629152,4,0
